"Rank1" "Rank2" "Rank3" "Rank4" "Rank5" "Rank6" "Rank7"
"Otu002442" "Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "f__Opitutaceae" NA NA
"Otu002471" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "SWB04" NA NA
"Otu002481" "Bacteria" "Omnitrophica" "Omnitrophica_unclassified" "Omnitrophica_unclassified" "Omnitrophica_unclassified" NA NA
"Otu002498" "Bacteria" "WCHB1-60" "WCHB1-60_unclassified" "WCHB1-60_unclassified" "WCHB1-60_unclassified" NA NA
"Otu002515" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "TK34" NA NA
"Otu002518" "Bacteria" "Proteobacteria" "Betaproteobacteria" "B1-7BS" "B1-7BS_unclassified" NA NA
"Otu002554" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Peptostreptococcaceae" NA NA
"Otu002578" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Flammeovirgaceae" NA NA
"Otu002606" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "34P16" "34P16_unclassified" NA NA
"Otu002652" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" NA NA
"Otu002744" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "KF-JG30-B3" NA NA
"Otu002787" "Bacteria" "Chloroflexi" "Anaerolineae" "Anaerolineales" "Anaerolineaceae" NA NA
"Otu002792" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "AT-s3-44" NA NA
"Otu002909" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Ruminococcaceae" NA NA
"Otu002940" "Bacteria" "Planctomycetes" "Phycisphaerae" "WD2101_soil_group" "WD2101_soil_group_unclassified" NA NA
"Otu002979" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Prevotellaceae" NA NA
"Otu003007" "Bacteria" "Chloroflexi" "Caldilineae" "Caldilineales" "Caldilineaceae" NA NA
"Otu003009" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "NKB5" "NKB5_unclassified" NA NA
"Otu003189" "Bacteria" "Parcubacteria" "Parcubacteria_unclassified" "Parcubacteria_unclassified" "Parcubacteria_unclassified" NA NA
"Otu003366" "Bacteria" "Firmicutes" "Negativicutes" "Selenomonadales" "Veillonellaceae" NA NA
"Otu003437" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Planococcaceae" NA NA
"Otu003520" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "Acidimicrobiales_unclassified" NA NA
"Otu003584" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Paenibacillaceae" NA NA
"Otu003630" "Bacteria" "Actinobacteria" "Thermoleophilia" "Solirubrobacterales" "480-2" NA NA
"Otu003766" "Bacteria" "Chloroflexi" "Thermomicrobia" "JG30-KF-CM45" "JG30-KF-CM45_unclassified" NA NA
"Otu003829" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Holosporaceae" NA NA
"Otu003889" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" NA NA
"Otu003973" "Bacteria" "Elusimicrobia" "Elusimicrobia" "Lineage_IIa" "Lineage_IIa_unclassified" NA NA
"Otu004400" "Bacteria" "Lentisphaerae" "Lentisphaerae_unclassified" "Lentisphaerae_unclassified" "Lentisphaerae_unclassified" NA NA
"Otu004590" "Bacteria" "Actinobacteria" "Actinobacteria_unclassified" "Actinobacteria_unclassified" "Actinobacteria_unclassified" NA NA
"Otu004647" "Bacteria" "Elusimicrobia" "Elusimicrobia" "Lineage_IIb" "Lineage_IIb_unclassified" NA NA
"Otu004798" "Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" NA NA
"Otu004886" "Bacteria" "Elusimicrobia" "Elusimicrobia" "Lineage_IV" "Lineage_IV_unclassified" NA NA
"Otu005245" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "KD3-93" NA NA
"Otu005431" "Bacteria" "Microgenomates" "Microgenomates_unclassified" "Microgenomates_unclassified" "Microgenomates_unclassified" NA NA
"Otu005480" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "BIrii41" NA NA
"Otu005904" "Bacteria" "Chloroflexi" "JG30-KF-CM66" "JG30-KF-CM66_unclassified" "JG30-KF-CM66_unclassified" NA NA
"Otu005966" "Bacteria" "Cyanobacteria" "Melainabacteria" "Melainabacteria_unclassified" "Unclassified" NA NA
"Otu006122" "Bacteria" "Fibrobacteres" "Fibrobacteria" "Fibrobacterales" "Fibrobacterales_unclassified" NA NA
"Otu006401" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidales_S24-7_group" NA NA
"Otu006994" "Bacteria" "Chlamydiae" "Chlamydiae" "Chlamydiales" "Simkaniaceae" NA NA
"Otu008988" "Bacteria" "SM2F11" "SM2F11_unclassified" "SM2F11_unclassified" "SM2F11_unclassified" NA NA
