"Otu000001" "Otu000005" "Otu000007" "Otu000009" "Otu000010" "Otu000012" "Otu000017" "Otu000019" "Otu000020" "Otu000022" "Otu000023" "Otu000025" "Otu000040" "Otu000041" "Otu000044" "Otu000046" "Otu000048" "Otu000050" "Otu000058" "Otu000060" "Otu000066" "Otu000070" "Otu000071" "Otu000075" "Otu000077" "Otu000081" "Otu000087" "Otu000093" "Otu000105" "Otu000117" "Otu000118" "Otu000124" "Otu000136" "Otu000137" "Otu000161" "Otu000162" "Otu000176" "Otu000179" "Otu000195" "Otu000215" "Otu000217" "Otu000227" "Otu000228" "Otu000261" "Otu000262" "Otu000267" "Otu000282" "Otu000298" "Otu000304" "Otu000311" "Otu000320" "Otu000322" "Otu000338" "Otu000347" "Otu000355" "Otu000363" "Otu000377" "Otu000379" "Otu000385" "Otu000387" "Otu000399" "Otu000443" "Otu000450" "Otu000459" "Otu000500" "Otu000506" "Otu000509" "Otu000551" "Otu000646" "Otu000663" "Otu000671" "Otu000714" "Otu000717" "Otu000718" "Otu000746" "Otu000755" "Otu000763" "Otu000775" "Otu000779" "Otu000785" "Otu000787" "Otu000793" "Otu000800" "Otu000810" "Otu000877" "Otu000930" "Otu000931" "Otu001003" "Otu001012" "Otu001021" "Otu001065" "Otu001082" "Otu001097" "Otu001104" "Otu001118" "Otu001130" "Otu001148" "Otu001194" "Otu001201" "Otu001219" "Otu001269" "Otu001276" "Otu001301" "Otu001311" "Otu001318" "Otu001319" "Otu001338" "Otu001451" "Otu001526" "Otu001556" "Otu001643" "Otu001662" "Otu001684" "Otu001693" "Otu001700" "Otu001754" "Otu001784" "Otu001821" "Otu001949" "Otu001954" "Otu002006" "Otu002044" "Otu002159" "Otu002251" "Otu002303" "Otu002401" "Otu002419" "Otu002606" "Otu002674" "Otu002845" "Otu002882" "Otu003047" "Otu003078" "Otu003170" "Otu003182" "Otu003259" "Otu003276" "Otu003323" "Otu003382" "Otu003388" "Otu003401" "Otu003533" "Otu003682" "Otu004032" "Otu004327" "Otu004989" "Otu005102" "Otu005306" "Otu005522" "Otu005973" "Otu006541" "Otu007916" "Otu008727" "Otu009766"
"Z14027F" 0.123804573804574 0.00135135135135135 0.0582120582120582 0.0594594594594595 0.0563409563409563 0.00124740124740125 0.17952182952183 0.235550935550936 0.0697505197505198 0.00145530145530146 0.00051975051975052 0.0274428274428274 0.000103950103950104 0.000311850311850312 0.000831600831600832 0.00634095634095634 0.000623700623700624 0.000311850311850312 0.0880457380457381 0.000311850311850312 0.000103950103950104 0.000103950103950104 0.000935550935550936 0.00228690228690229 0.000831600831600832 0.00145530145530146 0 0.00665280665280665 0.000935550935550936 0 0 0.0122661122661123 0.000311850311850312 0.0025987525987526 0.000103950103950104 0.000207900207900208 0.000935550935550936 0.00446985446985447 0 0 0 0 0 0 0.000207900207900208 0.000207900207900208 0 0.000207900207900208 0 0 0.000311850311850312 0.000103950103950104 0.00748440748440748 0.000415800415800416 0.00103950103950104 0 0.000103950103950104 0 0.000207900207900208 0.00124740124740125 0.000103950103950104 0.000103950103950104 0.000103950103950104 0.000831600831600832 0.00103950103950104 0 0.000103950103950104 0.00561330561330561 0 0.00207900207900208 0 0 0 0.00051975051975052 0.0161122661122661 0.000103950103950104 0 0 0 0.00051975051975052 0.000103950103950104 0 0 0 0 0 0 0.000207900207900208 0 0.000623700623700624 0.000727650727650728 0 0 0.00051975051975052 0 0 0 0 0.00301455301455301 0 0.00051975051975052 0.000103950103950104 0 0.00228690228690229 0.00114345114345114 0 0 0 0.00124740124740125 0.000311850311850312 0.00135135135135135 0 0.000311850311850312 0.000207900207900208 0 0.000103950103950104 0 0.000727650727650728 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0.00166320166320166 0 0 0 0 0 0 0 0 0 0 0 0 0.000103950103950104 0 0 0 0.000103950103950104 0 0 0 0 0 0
"Z14028F" 0.21039501039501 0.0554054054054054 0.170790020790021 0.0898128898128898 0.0241164241164241 0.0172557172557173 0.082016632016632 0.00291060291060291 0.0377338877338877 0.00769230769230769 0.0115384615384615 0.0225571725571726 0.00155925155925156 0.0517671517671518 0.0108108108108108 0.00353430353430353 0.0111226611226611 0.0135135135135135 0.00051975051975052 0.0077962577962578 0.0169438669438669 0.017047817047817 0 0.00207900207900208 0.0053014553014553 0.0150727650727651 0 0.00935550935550936 0.00322245322245322 0.000415800415800416 0 0.00436590436590437 0.000623700623700624 0.00592515592515593 0.00051975051975052 0.000623700623700624 0.008004158004158 0.0107068607068607 0 0 0.00291060291060291 0 0 0 0.000311850311850312 0.000415800415800416 0 0 0 0.000311850311850312 0.000415800415800416 0.00051975051975052 0.00467775467775468 0 0.00446985446985447 0 0.00883575883575884 0 0.00124740124740125 0 0.00582120582120582 0.000207900207900208 0 0.000103950103950104 0 0 0.000207900207900208 0 0.000311850311850312 0 0 0 0 0.000311850311850312 0.0122661122661123 0.00457380457380457 0.000727650727650728 0 0 0.00051975051975052 0 0.0134095634095634 0 0.000207900207900208 0 0 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0 0.00051975051975052 0 0 0.000207900207900208 0 0 0.000207900207900208 0 0 0 0 0 0 0.000103950103950104 0.000103950103950104 0.00051975051975052 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0.00228690228690229 0 0 0 0 0 0 0 0 0 0
"Z14029F" 0.121621621621622 0.051039501039501 0.121725571725572 0.0598752598752599 0.0243243243243243 0.0414760914760915 0.116320166320166 0.0376299376299376 0.0827442827442827 0.00239085239085239 0.00977130977130977 0.0446985446985447 0.0108108108108108 0.0390852390852391 0.0027027027027027 0.00550935550935551 0.0118503118503119 0.0260914760914761 0.000311850311850312 0.0165280665280665 0.0053014553014553 0.000103950103950104 0.00187110187110187 0.00363825363825364 0.0053014553014553 0.0114345114345114 0 0.0133056133056133 0.00395010395010395 0.000415800415800416 0 0.00904365904365904 0.00311850311850312 0.00696465696465697 0.00478170478170478 0.00145530145530146 0.00135135135135135 0.0204781704781705 0.000207900207900208 0 0.0079002079002079 0.000831600831600832 0 0.00249480249480249 0.000831600831600832 0 0 0.000935550935550936 0 0 0.000103950103950104 0.000415800415800416 0.00665280665280665 0 0.0225571725571726 0 0.000831600831600832 0.000207900207900208 0.00218295218295218 0.000415800415800416 0.00623700623700624 0 0 0 0 0.00051975051975052 0.000103950103950104 0.000103950103950104 0 0 0.000103950103950104 0 0 0 0.0051975051975052 0 0.00343035343035343 0.000727650727650728 0 0.00446985446985447 0.000103950103950104 0.00862785862785863 0 0 0 0 0.000311850311850312 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0.000103950103950104 0 0.000311850311850312 0.00280665280665281 0 0 0.000415800415800416 0 0 0 0.000207900207900208 0 0 0 0 0 0.000103950103950104 0.000103950103950104 0.000103950103950104 0 0.000103950103950104 0 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Z14030F" 0.137110187110187 0.141995841995842 0.15966735966736 0.0597713097713098 0.0318087318087318 0.043970893970894 0.0635135135135135 0.030977130977131 0.0482328482328482 0.00228690228690229 0.00467775467775468 0.0527027027027027 0.00665280665280665 0.0148648648648649 0.000623700623700624 0.00197505197505198 0.0195426195426195 0.0254677754677755 0 0.0176715176715177 0.00374220374220374 0 0.000935550935550936 0.00467775467775468 0.00291060291060291 0.00301455301455301 0.000207900207900208 0.0153846153846154 0.00291060291060291 0.00051975051975052 0 0.00644490644490645 0.00239085239085239 0.00301455301455301 0.000935550935550936 0.00301455301455301 0.00135135135135135 0.0155925155925156 0.00051975051975052 0 0.00488565488565489 0.00187110187110187 0 0.000831600831600832 0.000311850311850312 0.000103950103950104 0 0.00228690228690229 0 0 0.000103950103950104 0 0.00363825363825364 0 0.0193347193347193 0 0 0.000415800415800416 0.000623700623700624 0 0.00405405405405405 0 0 0.000311850311850312 0 0.000831600831600832 0 0 0 0 0.000103950103950104 0 0 0.000103950103950104 0.00384615384615385 0 0.0175675675675676 0.000727650727650728 0 0.000415800415800416 0 0.00155925155925156 0 0.000311850311850312 0 0 0.000103950103950104 0 0 0 0 0 0 0 0.000623700623700624 0 0 0 0 0.000207900207900208 0 0.000103950103950104 0.00124740124740125 0 0 0.00135135135135135 0 0.000207900207900208 0.000103950103950104 0 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0 0.000623700623700624 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Z14031F" 0.0681912681912682 0.000727650727650728 0.0611226611226611 0.0446985446985447 0.0436590436590437 0.0122661122661123 0.128066528066528 0.0276507276507277 0.187006237006237 0.00176715176715177 0.00675675675675676 0.0102910602910603 0.0126819126819127 0.000415800415800416 0.000103950103950104 0.00415800415800416 0.000727650727650728 0.00852390852390852 0.0693347193347193 0.000207900207900208 0.00176715176715177 0 0.00311850311850312 0.00187110187110187 0.00322245322245322 0.0260914760914761 0.000103950103950104 0.00769230769230769 0.00145530145530146 0.000103950103950104 0 0.019022869022869 0.00103950103950104 0.00395010395010395 0 0.000311850311850312 0.0138253638253638 0.0258835758835759 0.000623700623700624 0 0.00384615384615385 0.00197505197505198 0 0.000311850311850312 0.00051975051975052 0.0051975051975052 0 0.00239085239085239 0.000311850311850312 0 0.00301455301455301 0.000103950103950104 0.000935550935550936 0.00135135135135135 0.00218295218295218 0.000311850311850312 0.000727650727650728 0.00145530145530146 0 0.00332640332640333 0.000415800415800416 0 0.00457380457380457 0.00291060291060291 0.00218295218295218 0 0.00467775467775468 0.0706860706860707 0.000103950103950104 0.00155925155925156 0.00197505197505198 0 0.00051975051975052 0.000727650727650728 0.0268191268191268 0 0.000311850311850312 0.00135135135135135 0.000207900207900208 0.000103950103950104 0.0173596673596674 0.00051975051975052 0 0 0.00166320166320166 0.00051975051975052 0 0.00051975051975052 0 0.00166320166320166 0.00228690228690229 0 0.00114345114345114 0.00103950103950104 0.000415800415800416 0 0 0 0.00218295218295218 0 0.000415800415800416 0 0.00114345114345114 0.00686070686070686 0.000311850311850312 0 0.000103950103950104 0.000103950103950104 0.00311850311850312 0.000727650727650728 0.00239085239085239 0 0 0.00124740124740125 0.000103950103950104 0 0.00197505197505198 0.00332640332640333 0.000103950103950104 0.000103950103950104 0 0.000311850311850312 0 0 0 0.000103950103950104 0 0 0 0 0.000207900207900208 0 0 0 0 0 0 0 0 0 0.000415800415800416 0 0 0.000415800415800416 0 0 0 0 0.000415800415800416 0 0 0.00103950103950104 0 0.000207900207900208
"Z14032F" 0.145945945945946 0.0871101871101871 0.170686070686071 0.0645530145530146 0.04002079002079 0.0217255717255717 0.0880457380457381 0.0381496881496882 0.0448024948024948 0.00914760914760915 0.00291060291060291 0.0714137214137214 0.00239085239085239 0.0108108108108108 0.000415800415800416 0.00613305613305613 0.0154885654885655 0.0340956340956341 0 0.0146569646569647 0.00218295218295218 0.000103950103950104 0.000207900207900208 0.00582120582120582 0.00717255717255717 0.000727650727650728 0 0.0138253638253638 0.00155925155925156 0.00155925155925156 0 0.0053014553014553 0.000207900207900208 0.00436590436590437 0.00124740124740125 0.00322245322245322 0.000623700623700624 0.0203742203742204 0.000207900207900208 0 0.00280665280665281 0.00187110187110187 0 0.000207900207900208 0 0.000727650727650728 0 0.00135135135135135 0 0 0 0.000103950103950104 0.00124740124740125 0 0.0226611226611227 0 0.000207900207900208 0 0 0 0.00374220374220374 0 0 0.000103950103950104 0.000311850311850312 0.000623700623700624 0.000103950103950104 0.000415800415800416 0 0 0 0 0 0.000415800415800416 0.0027027027027027 0 0.0165280665280665 0.000415800415800416 0.000207900207900208 0.000103950103950104 0.000415800415800416 0.00187110187110187 0 0.000207900207900208 0 0 0.000311850311850312 0 0 0 0 0 0.000415800415800416 0 0.00051975051975052 0 0 0 0 0.000103950103950104 0 0.000103950103950104 0.000207900207900208 0 0.000103950103950104 0.000831600831600832 0 0 0.000103950103950104 0.000103950103950104 0.000207900207900208 0 0 0 0 0.000103950103950104 0 0.000207900207900208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Z14033F" 0.16008316008316 0.190956340956341 0.152598752598753 0.0592515592515593 0.0138253638253638 0.00758835758835759 0.00883575883575884 0 0.0443866943866944 0.00218295218295218 0.00550935550935551 0.0137214137214137 0.000623700623700624 0.0302494802494803 0.00748440748440748 0.000415800415800416 0.0712058212058212 0.0165280665280665 0.00457380457380457 0.0127858627858628 0.0246361746361746 0.00124740124740125 0.000103950103950104 0.000207900207900208 0.00852390852390852 0.0200623700623701 0 0.00602910602910603 0.0141372141372141 0.000311850311850312 0 0.000623700623700624 0 0.00478170478170478 0.00124740124740125 0.00114345114345114 0.00426195426195426 0.0186070686070686 0.000103950103950104 0 0.014968814968815 0.000103950103950104 0 0 0 0.00176715176715177 0.000935550935550936 0.000831600831600832 0.000207900207900208 0.000207900207900208 0 0.000415800415800416 0.0166320166320166 0.000103950103950104 0.00748440748440748 0 0.000415800415800416 0 0.00135135135135135 0 0.000727650727650728 0 0 0.000415800415800416 0.000103950103950104 0 0 0 0.000311850311850312 0.000103950103950104 0 0 0 0.000415800415800416 0.0282744282744283 0 0.000103950103950104 0 0.000103950103950104 0.00135135135135135 0 0.00415800415800416 0 0.000311850311850312 0 0 0 0 0 0 0 0 0.000207900207900208 0 0.000103950103950104 0 0 0 0.000103950103950104 0.000207900207900208 0 0.00051975051975052 0.00426195426195426 0 0.00051975051975052 0 0 0 0.000103950103950104 0.00051975051975052 0.000311850311850312 0 0 0 0 0.00051975051975052 0.000207900207900208 0.000311850311850312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000207900207900208 0.000415800415800416 0 0 0 0 0 0.000103950103950104 0 0.000311850311850312 0 0.000103950103950104 0.000311850311850312 0 0 0 0 0 0 0
"Z14034F" 0.123284823284823 0.176819126819127 0.134511434511435 0.0644490644490645 0.0158004158004158 0.011954261954262 0.00883575883575884 0 0.0551975051975052 0.00613305613305613 0.00675675675675676 0.0201663201663202 0.00155925155925156 0.038045738045738 0.00748440748440748 0.00155925155925156 0.0639293139293139 0.0287941787941788 0.008004158004158 0.0146569646569647 0.0297297297297297 0.00176715176715177 0 0 0.0132016632016632 0.0335758835758836 0 0.00644490644490645 0.0128898128898129 0.00051975051975052 0 0.00166320166320166 0 0.00644490644490645 0.00280665280665281 0.00374220374220374 0.00395010395010395 0.0208939708939709 0 0 0.017047817047817 0.000103950103950104 0 0 0 0.000727650727650728 0.000415800415800416 0 0.000103950103950104 0.000103950103950104 0.000103950103950104 0.000311850311850312 0.00405405405405405 0 0.0077962577962578 0 0.000935550935550936 0 0.00155925155925156 0.00051975051975052 0.00114345114345114 0 0 0 0 0 0 0 0.00051975051975052 0 0 0 0 0 0.0208939708939709 0 0 0 0.000103950103950104 0.00280665280665281 0.00051975051975052 0.00883575883575884 0.000103950103950104 0.000103950103950104 0 0.000103950103950104 0 0 0 0 0 0 0 0 0.000207900207900208 0 0 0 0.000103950103950104 0 0 0.00051975051975052 0.00155925155925156 0 0.000207900207900208 0 0 0 0 0 0.00145530145530146 0 0 0 0 0 0 0.000207900207900208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000207900207900208 0.000311850311850312 0 0 0 0 0 0 0.000207900207900208 0 0 0.00051975051975052 0 0 0 0 0 0 0
"Z14035F" 0.150727650727651 0.116943866943867 0.0276507276507277 0.0392931392931393 0.109459459459459 0.0151767151767152 0.0267151767151767 0.00332640332640333 0.0457380457380457 0.00218295218295218 0.0241164241164241 0.0176715176715177 0.00103950103950104 0.0153846153846154 0.00415800415800416 0.00571725571725572 0.0262993762993763 0.00135135135135135 0.207588357588358 0.00249480249480249 0.0371101871101871 0.00155925155925156 0.000103950103950104 0.00706860706860707 0.0125779625779626 0.0296257796257796 0 0.00738045738045738 0.00561330561330561 0.00166320166320166 0 0.00114345114345114 0 0.00613305613305613 0.000103950103950104 0.000727650727650728 0.0077962577962578 0.0136174636174636 0 0 0.000207900207900208 0.000103950103950104 0 0 0.000207900207900208 0.000415800415800416 0.000831600831600832 0.000207900207900208 0.000207900207900208 0 0 0 0.00207900207900208 0 0.000935550935550936 0 0.0025987525987526 0 0.00135135135135135 0 0.000103950103950104 0 0 0.000623700623700624 0 0 0 0 0.000103950103950104 0 0.000207900207900208 0 0 0.000207900207900208 0.0025987525987526 0 0.00395010395010395 0 0 0.000311850311850312 0.00124740124740125 0.000311850311850312 0 0 0 0 0.000311850311850312 0 0 0.000623700623700624 0.000207900207900208 0 0 0 0 0 0 0 0 0 0 0 0.00353430353430353 0 0 0.000103950103950104 0 0 0.000207900207900208 0 0.000311850311850312 0 0 0 0 0 0.000415800415800416 0.000103950103950104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0
"Z14036F" 0.1004158004158 0.195218295218295 0.107900207900208 0.0726611226611227 0.0159043659043659 0.0115384615384615 0.0079002079002079 0 0.0601871101871102 0.00613305613305613 0.00748440748440748 0.0255717255717256 0.00155925155925156 0.0314968814968815 0.00914760914760915 0.00124740124740125 0.0529106029106029 0.0411642411642412 0.00446985446985447 0.00810810810810811 0.0253638253638254 0.00374220374220374 0.000103950103950104 0 0.0114345114345114 0.0296257796257796 0.000311850311850312 0.0135135135135135 0.00748440748440748 0.000311850311850312 0 0.00135135135135135 0 0.0077962577962578 0.00509355509355509 0.00353430353430353 0.00841995841995842 0.0295218295218295 0 0 0.0302494802494803 0.000103950103950104 0 0 0.000207900207900208 0.00114345114345114 0.000311850311850312 0.000103950103950104 0.000207900207900208 0 0.000103950103950104 0.000415800415800416 0.00426195426195426 0 0.00426195426195426 0 0.000727650727650728 0 0.00124740124740125 0.000831600831600832 0.000831600831600832 0 0 0 0 0 0 0 0.00051975051975052 0 0 0 0 0.000207900207900208 0.0222453222453222 0 0.000103950103950104 0 0.000103950103950104 0.00478170478170478 0 0.0122661122661123 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0.000103950103950104 0.000415800415800416 0.000207900207900208 0 0 0 0 0 0.000207900207900208 0.0027027027027027 0 0.000103950103950104 0 0 0 0.000103950103950104 0 0 0 0 0 0 0.000103950103950104 0.000623700623700624 0.000207900207900208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000103950103950104 0.000207900207900208 0 0 0 0 0 0 0 0 0 0.000935550935550936 0 0 0 0 0 0 0
"Z14037F" 0.162577962577963 0.165280665280665 0.116216216216216 0.0488565488565489 0.00925155925155925 0.0422037422037422 0.00478170478170478 0.000103950103950104 0.0372141372141372 0.0203742203742204 0.00478170478170478 0.0124740124740125 0.0312889812889813 0.020997920997921 0.0175675675675676 0.00197505197505198 0.0247401247401247 0.0313929313929314 0 0.0051975051975052 0.0277546777546778 0.0125779625779626 0.000207900207900208 0.000311850311850312 0.0161122661122661 0.0274428274428274 0.000415800415800416 0.0235966735966736 0.00540540540540541 0 0 0.00426195426195426 0.00218295218295218 0.00280665280665281 0.00135135135135135 0.00540540540540541 0.00374220374220374 0.0113305613305613 0 0.000207900207900208 0.00602910602910603 0.00176715176715177 0 0 0.00155925155925156 0.00103950103950104 0.000207900207900208 0 0 0.00145530145530146 0.00051975051975052 0.000207900207900208 0.00436590436590437 0 0.00675675675675676 0 0 0 0.0025987525987526 0.000415800415800416 0.00249480249480249 0 0 0.000103950103950104 0 0 0 0 0.00654885654885655 0 0 0 0 0.000207900207900208 0.0282744282744283 0 0.000103950103950104 0.000103950103950104 0 0.00280665280665281 0.000311850311850312 0.025987525987526 0 0 0 0 0.000727650727650728 0 0 0.000207900207900208 0 0 0.000103950103950104 0 0 0 0 0 0.000103950103950104 0.000207900207900208 0 0.000103950103950104 0.000935550935550936 0 0 0 0 0 0.000415800415800416 0.000103950103950104 0.000311850311850312 0 0 0 0 0 0.000103950103950104 0.000103950103950104 0 0 0 0 0 0 0 0 0.000207900207900208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0
"Z14038F" 0.162681912681913 0.17006237006237 0.101767151767152 0.0559251559251559 0.0125779625779626 0.0401247401247401 0.011018711018711 0 0.0366943866943867 0.0136174636174636 0.00374220374220374 0.00883575883575884 0.0312889812889813 0.025987525987526 0.0164241164241164 0.00155925155925156 0.017983367983368 0.0235966735966736 0 0.00446985446985447 0.0244282744282744 0.00852390852390852 0.000311850311850312 0.000103950103950104 0.0106029106029106 0.0358627858627859 0.000207900207900208 0.0216216216216216 0.00602910602910603 0.000311850311850312 0 0.00436590436590437 0.00155925155925156 0.00301455301455301 0.00103950103950104 0.00457380457380457 0.0053014553014553 0.00862785862785863 0.000103950103950104 0.000103950103950104 0.0077962577962578 0.00135135135135135 0 0 0.000831600831600832 0.000623700623700624 0.000311850311850312 0.000103950103950104 0 0.00166320166320166 0.000207900207900208 0.000207900207900208 0.0267151767151767 0 0.00686070686070686 0 0 0 0.00457380457380457 0.000727650727650728 0.00197505197505198 0 0 0 0 0 0 0 0.00446985446985447 0 0.000103950103950104 0 0 0.00322245322245322 0.0271309771309771 0 0.00051975051975052 0.000207900207900208 0.000207900207900208 0.00218295218295218 0 0.0227650727650728 0 0.000103950103950104 0 0 0.000311850311850312 0 0 0 0.000207900207900208 0 0 0 0.000103950103950104 0 0 0 0 0.00051975051975052 0 0 0.00051975051975052 0 0 0 0 0 0.000311850311850312 0 0.00623700623700624 0.000103950103950104 0 0 0 0.00051975051975052 0.000103950103950104 0.000415800415800416 0 0 0 0 0 0 0 0 0.000311850311850312 0 0 0 0 0 0 0 0 0.000415800415800416 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Z14039F" 0.193139293139293 0.0357588357588358 0.0567567567567568 0.0813929313929314 0.0324324324324324 0.1002079002079 0.0689189189189189 0.0813929313929314 0.074012474012474 0.00582120582120582 0.0327442827442827 0.00841995841995842 0.00103950103950104 0.0171517671517672 0.00280665280665281 0.0114345114345114 0.008004158004158 0.00706860706860707 0.0108108108108108 0.00665280665280665 0.0112266112266112 0.00249480249480249 0.000103950103950104 0.0103950103950104 0.00155925155925156 0.00935550935550936 0.000207900207900208 0.0124740124740125 0.00207900207900208 0.00051975051975052 0 0.0165280665280665 0.000103950103950104 0.00696465696465697 0.000415800415800416 0.000623700623700624 0.00592515592515593 0.00249480249480249 0.000103950103950104 0 0.00561330561330561 0.000103950103950104 0 0.00322245322245322 0.00135135135135135 0.00686070686070686 0 0.000415800415800416 0.000623700623700624 0 0 0.000207900207900208 0.00613305613305613 0.000103950103950104 0.00467775467775468 0 0.000103950103950104 0 0.000103950103950104 0.000103950103950104 0.00187110187110187 0.000103950103950104 0 0.00280665280665281 0 0 0 0 0.000311850311850312 0 0 0 0 0.000935550935550936 0.00176715176715177 0 0 0.000103950103950104 0.000103950103950104 0.00207900207900208 0 0.00550935550935551 0.000207900207900208 0.000207900207900208 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000103950103950104 0 0.000311850311850312 0.0268191268191268 0 0.00051975051975052 0 0 0 0.00291060291060291 0 0.00114345114345114 0 0 0.000103950103950104 0 0 0.00249480249480249 0.000207900207900208 0 0 0 0 0 0 0 0 0 0 0 0 0.000103950103950104 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Z14040F" 0.151039501039501 0.156964656964657 0.124428274428274 0.0533264033264033 0.0125779625779626 0.0412681912681913 0.0159043659043659 0.000727650727650728 0.0433471933471933 0.00738045738045738 0.00592515592515593 0.0189189189189189 0.0365904365904366 0.0307692307692308 0.0166320166320166 0.00114345114345114 0.0243243243243243 0.0261954261954262 0.000415800415800416 0.00665280665280665 0.0312889812889813 0.00602910602910603 0 0.000103950103950104 0.0121621621621622 0.0272349272349272 0.000207900207900208 0.0197505197505198 0.00446985446985447 0 0 0.00405405405405405 0.00103950103950104 0.00280665280665281 0.00103950103950104 0.0051975051975052 0.00498960498960499 0.00883575883575884 0.000103950103950104 0 0.00945945945945946 0.00114345114345114 0 0.000207900207900208 0.00176715176715177 0.00114345114345114 0.000311850311850312 0.000207900207900208 0.000207900207900208 0.00176715176715177 0.000103950103950104 0.000415800415800416 0.00550935550935551 0 0.00956340956340956 0 0 0 0.00249480249480249 0.00114345114345114 0.0025987525987526 0.000103950103950104 0 0 0 0 0 0 0.00634095634095634 0 0 0 0 0.00155925155925156 0.0232848232848233 0 0.000207900207900208 0.000207900207900208 0 0.0025987525987526 0 0.0195426195426195 0 0 0 0 0.000415800415800416 0 0 0 0 0 0 0 0 0 0 0 0 0.000207900207900208 0 0.000103950103950104 0.000415800415800416 0.000103950103950104 0 0 0 0 0 0.000623700623700624 0.000415800415800416 0 0 0 0 0.000415800415800416 0.000415800415800416 0.000207900207900208 0 0 0 0 0.000207900207900208 0 0 0 0.000415800415800416 0 0 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0 0 0 0 0.000207900207900208 0 0 0 0 0 0 0 0 0
"Z14041F" 0.172869022869023 0.0936590436590437 0.121413721413721 0.0308731808731809 0.0204781704781705 0.0738045738045738 0.0152806652806653 0.000623700623700624 0.0488565488565489 0.00457380457380457 0.00166320166320166 0.0256756756756757 0.00124740124740125 0.0202702702702703 0.0154885654885655 0.00405405405405405 0.0251559251559252 0.0873180873180873 0.00051975051975052 0.0182952182952183 0.0542619542619543 0.000831600831600832 0.000311850311850312 0.000103950103950104 0.00550935550935551 0.0428274428274428 0 0.0203742203742204 0.00498960498960499 0 0 0.00706860706860707 0.000623700623700624 0.0025987525987526 0.00218295218295218 0.00353430353430353 0.00966735966735967 0.00509355509355509 0.000207900207900208 0 0.00634095634095634 0.000103950103950104 0 0.00124740124740125 0.00363825363825364 0.000935550935550936 0.000103950103950104 0.000415800415800416 0 0.000103950103950104 0.00550935550935551 0 0.00155925155925156 0 0.00769230769230769 0 0.000103950103950104 0 0.00207900207900208 0.000623700623700624 0.00176715176715177 0 0 0.000103950103950104 0.000207900207900208 0 0 0 0.000103950103950104 0 0 0 0 0.000415800415800416 0.00686070686070686 0 0 0.000727650727650728 0 0.00176715176715177 0 0.00852390852390852 0 0.000103950103950104 0 0 0.000207900207900208 0 0 0 0 0 0.000103950103950104 0 0 0 0 0 0.000103950103950104 0.000207900207900208 0 0.000311850311850312 0.00332640332640333 0 0.000103950103950104 0 0 0 0.000415800415800416 0.000103950103950104 0.000207900207900208 0.000103950103950104 0.000103950103950104 0 0 0 0.000103950103950104 0.000103950103950104 0 0 0 0 0.000831600831600832 0 0 0 0 0 0 0 0 0 0 0 0 0.000311850311850312 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
