Sample name,0,0,0,0,0,0,0,0,0,0
CYCLUS1_BEKKEN_-5_A_PRECYCLE,6.529929131940429,6.188053232487599,6.655330088858958,5.7276117652258325,6.2698435461006765,6.232402677602196,6.180228768955207,6.20133033768039,6.136762534021213,6.2635133071485045
CYCLUS1_BEKKEN_5_B_OPERATION,6.8906162847623635,8.017093502002616,6.535676290384457,5.777844592795173,7.189603505501513,6.924589074644844,6.993444099872253,7.629342518584227,7.20628050259549,8.278444191853808
CYCLUS1_BEKKEN_6_B_OPERATION,8.249143117529565,8.171459711372487,6.760023976950997,8.322618491304375,8.25282546506536,8.464707488583679,9.100269740607732,7.876566031456582,8.203619150825654,9.810821378590347
CYCLUS1_BEKKEN_7_A_OPERATION,8.63333695834888,9.998257183359984,7.351548274670716,7.154385085958942,8.446827143040137,8.653743512628076,9.563107343406738,9.471343155618273,8.159266540609883,8.887696165861453
CYCLUS1_BEKKEN_7_B_OPERATION,8.588114506537755,8.404459146478986,7.161747127430923,8.708354385925947,7.849901827268133,7.730911566286515,8.958849093560236,7.846318534856534,9.333364472853868,9.081691560887576
CYCLUS1_BEKKEN_8_B_OPERATION,8.515429079554778,8.190596076079991,7.134782485408088,8.662187945434281,9.128782025463833,8.834500264211089,9.677932099064734,9.558620458702,8.623329350388639,8.793476509019886
CYCLUS1_BEKKEN_9_A_OPERATION,8.817059641806637,8.160777785411993,7.065943352724474,8.226911915978322,8.674608391261856,7.75938353959327,9.23172054127123,7.304850014271344,8.28670334973395,9.613974229517023
CYCLUS1_BEKKEN_9_B_OPERATION,8.953932664937648,10.479383534582237,7.987707102550316,8.478884464683874,9.706353473460755,8.705147811137586,10.248712045308283,7.798695807527566,10.084005181622446,9.983388578270157
CYCLUS1_BEKKEN_10_A_OPERATION,9.293653893264537,9.697671614318233,8.319738943304648,9.498205366665267,9.499904788811016,9.263612055762996,10.243973678357976,9.4889589568609,10.058945953452675,10.11850712319828
CYCLUS1_BEKKEN_10_B_OPERATION,8.939788566032037,9.71890830860178,10.05553445211988,8.541103983949268,9.639458030811284,8.501891887242857,10.280870850364476,8.761984046838363,10.553057934885864,9.48976633405072
CYCLUS1_BEKKEN_11_B_OPERATION,7.9800500748745895,10.046599904750236,7.6660636616540465,8.612433000751675,8.82875159191535,9.513960270305994,9.833223388372485,8.178704268896519,9.150899225033813,10.045175433961065
CYCLUS1_BEKKEN_12_A_OPERATION,10.081899618016793,9.775989141252817,10.064986770343364,9.885023893493909,8.47937041231437,8.95129669576659,9.81317515264248,9.32218110861943,9.71568825814968,10.101905561447259
CYCLUS1_BEKKEN_12_B_OPERATION,9.214817603734831,7.707039387652992,7.686741112071786,8.195120386998736,8.925338937536143,8.721284119093307,7.712602746371997,8.363281224147684,8.288501434028484,9.128438323245033
CYCLUS1_BEKKEN_13_B_OPERATION,8.918887674647706,9.992594302298237,8.219081224458701,10.332594930911787,7.850576509635186,9.0336975229394,8.995245051589492,8.934788211447986,9.918057469088591,9.341896387541645
CYCLUS1_BEKKEN_15_A_OPERATION,5.54157298032534,5.460022393343283,8.101800417199664,5.3542895774664245,6.273126819539907,5.980820992467883,5.6085836590212566,5.540066434486327,6.623072448264942,6.021534494516973
CYCLUS1_BEKKEN_16_A_OPERATION,3.934771326701407,4.647092825313007,4.794690847131385,4.696996003535649,4.581462451726172,5.059902541170409,4.895233500547133,5.3290343454627225,5.189997444996724,5.064508879250451
CYCLUS1_BEKKEN_17_B_OPERATION,3.337634097472885,3.4861640852228795,4.167774093160777,3.705590112358317,3.6809605620881385,3.936245606730445,3.640905287133005,3.5707192651712707,4.143263123621261,4.465739393497293
CYCLUS1_BEKKEN_18_B_OPERATION,4.403726715011916,4.346314125031295,4.541572845283669,3.6802403976839417,5.317237443206089,4.148371472026817,3.9551281817850015,3.852702782900223,5.143190392503864,4.209537618798079
CYCLUS1_BEKKEN_20_A_OPERATION,3.8995365629637413,4.100719603569381,4.4729955156872645,4.044570565999652,4.186771060977621,5.140283966283198,4.165507010105475,3.680915547356191,4.102781389088493,4.262327023039896
CYCLUS1_BEKKEN_20_B_OPERATION,3.987188934833904,4.096875252695508,3.611622124008037,3.821804345932668,4.883442668811423,4.004927950325419,4.3187623056020055,4.17673536153857,4.493957697195349,4.367726459691015
CYCLUS1_BEKKEN_21_0h_SHUTDOWN,4.79691951558783,3.9950814629000084,4.73719776285091,8.351063180543406,4.132194675346207,5.170276247435388,4.516341085433009,6.312717094698786,5.050622829175988,5.573083119762468
CYCLUS1_BEKKEN_21_1h_SHUTDOWN,4.324198678079087,4.838708331153008,4.414728038780908,3.751997039656573,4.858624771026907,4.1758625303761265,5.006542980259505,5.417208974723248,4.735459358472019,5.014085849355438
CYCLUS1_BEKKEN_21_2h_SHUTDOWN,4.348762213232287,4.2644411409320035,4.4609068146378394,3.78507509547984,4.855326624764438,4.588030337640697,4.9772863961450025,4.183104825813434,5.5024406331632285,5.134672292438967
CYCLUS1_BEKKEN_21_4h_SHUTDOWN,4.042890662660014,4.1170762209155045,3.4399726666567783,3.913398071244938,3.9843710016869234,3.96642499574014,4.259709865687756,4.572277771184892,3.9892144283325237,4.6606780330603135
CYCLUS1_BEKKEN_21_6h_SHUTDOWN,4.400704499379196,4.280640358038004,4.603424170699452,4.2044772377791855,4.5063385403897085,4.080802863693862,4.653344781882752,4.965605796524958,4.622619081901305,4.473182749904819
