Sample name,0,0,0,0,0,0,0,0,0,0
CYCLUS1_BEKKEN_-5_A_PRECYCLE,38.795,35.625,35.83255357142857,37.84,38.57,34.86,36.925,36.46,38.50933333333335,40.34697023809524
CYCLUS1_BEKKEN_5_B_OPERATION,48.735,51.52,45.50777182539682,45.445,49.115,48.475,49.315,49.07,49.89744444444445,49.26128571428573
CYCLUS1_BEKKEN_6_B_OPERATION,57.26,57.185,53.41177976190478,62.285,60.965,57.75,62.195,55.84,57.091761904761924,57.24880952380951
CYCLUS1_BEKKEN_7_A_OPERATION,62.135,65.45,58.818452380952394,55.78,58.77,63.745,61.68,62.815,58.5988650793651,53.00769444444444
CYCLUS1_BEKKEN_7_B_OPERATION,60.04,62.305,59.06640476190477,60.515,58.825,59.645,60.935,53.45,61.95490476190477,54.74030952380953
CYCLUS1_BEKKEN_8_B_OPERATION,57.6,63.68,57.42905952380952,56.17,61.85,61.4,60.68,60.425,57.62466071428572,55.409202380952365
CYCLUS1_BEKKEN_9_A_OPERATION,59.15,59.285,58.56647023809524,59.545,59.33,55.895,62.355,56.13,57.51888690476193,59.45722619047618
CYCLUS1_BEKKEN_9_B_OPERATION,55.525,61.525,55.39509523809527,57.23,56.94,61.29,62.365,57.43,62.167732142857155,56.91908333333332
CYCLUS1_BEKKEN_10_A_OPERATION,62.65,64.73,57.73002777777778,59.495,63.225,63.77,63.025,59.83,62.818964285714294,60.112595238095246
CYCLUS1_BEKKEN_10_B_OPERATION,58.45,58.775,57.95527182539685,59.79,59.365,59.885,62.75,60.25,60.12338095238097,58.41782142857145
CYCLUS1_BEKKEN_11_B_OPERATION,55.82,60.09,61.24028571428575,58.115,59.925,59.8,63.315,52.65,55.541267857142856,57.901511904761904
CYCLUS1_BEKKEN_12_A_OPERATION,61.875,62.065,62.903708333333356,59.47,54.205,62.4,63.305,60.9,63.040369047619045,57.50305158730158
CYCLUS1_BEKKEN_12_B_OPERATION,58.75,58.085,60.689083333333336,55.23,56.41,58.675,54.46,55.86,57.84663690476192,57.91918253968255
CYCLUS1_BEKKEN_13_B_OPERATION,58.12,57.435,59.228642857142866,58.65,51.965,58.025,53.52,53.925,58.742369047619064,54.411253968253995
CYCLUS1_BEKKEN_15_A_OPERATION,46.955,45.16,50.90177380952379,46.67,43.5,43.725,46.09,45.76,47.31670833333335,44.581849206349204
CYCLUS1_BEKKEN_16_A_OPERATION,40.12,37.96,43.35400396825398,38.16,38.57,40.37,44.505,38.345,43.302238095238074,39.8570496031746
CYCLUS1_BEKKEN_17_B_OPERATION,34.77,34.53,36.71376785714287,33.89,34.375,35.07,32.38,32.34,33.23664880952381,36.70977380952379
CYCLUS1_BEKKEN_18_B_OPERATION,38.41,39.4,38.28810786435788,36.32,38.785,36.515,36.535,33.94,38.88039880952381,38.42029166666666
CYCLUS1_BEKKEN_20_A_OPERATION,40.57,38.05,37.4100992063492,36.355,38.32,39.505,39.175,35.465,41.988934523809526,38.44130952380952
CYCLUS1_BEKKEN_20_B_OPERATION,40.375,40.75,40.968574134199145,36.97,38.245,37.5,39.05,40.375,36.17942261904762,39.065892857142856
CYCLUS1_BEKKEN_21_0h_SHUTDOWN,42.6,41.74,43.92154166666667,46.61,39.505,39.5,42.79,45.04,41.046452380952395,42.332188492063494
CYCLUS1_BEKKEN_21_1h_SHUTDOWN,38.185,40.6,41.19861904761905,35.795,39.8,38.075,42.21,42.875,39.34432738095239,39.04236904761905
CYCLUS1_BEKKEN_21_2h_SHUTDOWN,41.53,38.65,41.775913419913415,36.15,39.695,40.21,42.27,38.675,39.72285714285713,39.657642857142854
CYCLUS1_BEKKEN_21_4h_SHUTDOWN,37.095,39.17,35.42134794372296,36.49,36.8,38.905,37.67,34.13,36.88935714285713,37.72764285714286
CYCLUS1_BEKKEN_21_6h_SHUTDOWN,42.06,38.53,42.539664682539694,37.69,39.97,38.09,38.965,40.05,37.28753373015873,35.55217261904762
CYCLUS1_BEKKEN_21_8h_SHUTDOWN,41.6,41.39,37.59985515873015,37.81,39.96,39.92,40.66,40.145,40.10471626984128,39.92819047619048
CYCLUS1_BEKKEN_21_10h_SHUTDOWN,39.33,41.21,44.482988816738825,42.345,37.68,39.47,40.92,43.92,42.2697380952381,39.761992063492066
CYCLUS1_BEKKEN_22_A_POSTCYCLE,39.165,35.635,40.197431277056275,38.765,36.69,37.19,37.165,32.91,37.6143492063492,36.21724404761905
CYCLUS1_BEKKEN_22_B_POSTCYCLE,40.935,36.98,39.414633658008654,39.8,37.39,40.43,39.005,38.145,36.023341269841275,37.884255952380954
CYCLUS1_BEKKEN_23_B_POSTCYCLE,47.1,45.025,43.75739880952379,44.09,44.675,45.72,49.395,48.705,48.133154761904756,44.16353373015873
CYCLUS1_BEKKEN_24_B_POSTCYCLE,42.165,40.175,38.5415873015873,38.47,39.71,39.86,38.11,36.165,38.83172619047619,41.09562896825397
CYCLUS1_BEKKEN_25_B_POSTCYCLE,41.085,41.23,41.032583333333335,42.46,40.78,41.12,43.625,41.66,41.58250992063493,40.57656547619049
