Sample name,0,0,0,0,0,0,0,0,0,0
CYCLUS2_BEKKEN_-7_A_PRECYCLE,8.182788480055471,8.118890631824,7.657177990311003,7.0654471366459966,8.000858598396,8.002965260551616,6.553956036223824,7.742612285284999,8.186056614649491,8.567866669583497
CYCLUS2_BEKKEN_-6_A_PRECYCLE,7.756438135770254,8.102933913254503,7.7502166220485,8.124235893973497,6.623358988153,7.312155875157932,6.775734975848637,7.947633816505498,6.9920088227639985,8.834744484884997
CYCLUS2_BEKKEN_-4_A_PRECYCLE,6.461694653055473,7.632731585767997,6.694443943444996,7.385232918139501,6.548966791427497,6.7428765282876295,6.610207615012142,7.871732958543997,6.422816211558998,8.230893741186003
CYCLUS2_BEKKEN_-1_A_PRECYCLE,7.838903253503032,8.08062549075399,8.090332381092491,8.388686818005487,8.68284675780699,8.868327632640925,8.402539826735852,8.657317982386488,8.504654319570488,9.089731476002482
CYCLUS2_BEKKEN_1_B_OPERATION,2.653237451581495,2.6931176814545017,2.8926134565054995,3.048614768504001,2.435738847246999,2.737430449504615,2.5570841230780936,2.7746249614545015,2.8031015902220013,2.8973928865529985
CYCLUS2_BEKKEN_2_A_OPERATION,2.48203243129852,3.090533742732501,2.571911269566,2.709800767515499,2.5606589669319963,2.5780645811439227,2.624432218207439,2.7933405025669997,2.746768391159999,2.517402898162
CYCLUS2_BEKKEN_3_A_OPERATION,2.5492722327876343,2.489124417018,2.5374973280569986,2.9735630973484986,2.7100617175724966,2.776768221434815,2.6839078735494093,2.6637211441269977,2.387493480704498,2.6300237412779985
CYCLUS2_BEKKEN_5_B_OPERATION,2.887131833412438,3.137705584366998,2.8379141296819985,2.9360516287869984,3.2602136656675,3.060228613812295,3.499636086163348,3.100837403237497,3.3039212802284985,2.6159242192325003
CYCLUS2_BEKKEN_6_B_OPERATION,3.6728319182170326,5.214132168425498,4.049731780264996,4.729741596880998,3.4481438702509983,4.3033249978615675,3.6209336540011434,3.884901460147,4.5812208875385,5.258443022863496
CYCLUS2_BEKKEN_7_B_OPERATION,3.4322061705757703,3.7559692751624976,3.823337012717496,4.196857929511997,3.5461383597199982,3.814477494592516,4.072970668805252,3.3732215609164973,3.8285868811099975,5.077973227620998
CYCLUS2_BEKKEN_8_A_OPERATION,5.215316976226008,5.140273456805497,5.759735451625497,5.048960728803999,5.468125480903999,5.582554103040817,5.186109325231273,5.256012826538998,4.6945745929110005,4.175963076341998
CYCLUS2_BEKKEN_8_B_OPERATION,3.2456472380859718,4.337347529555996,3.327488393791994,3.3388717467144984,2.9281944099239987,3.615114831720524,4.0738569387382535,3.2131953642649997,3.6527701610374987,3.3642207872409995
CYCLUS2_BEKKEN_9_B_OPERATION,2.675512908238669,4.060791639048495,2.9498263196599988,2.7802503389044984,2.814149844561,2.715959411948022,3.115003537126112,2.738772505585497,2.863677886306498,2.9672147723140005
CYCLUS2_BEKKEN_10_A_OPERATION,2.293183519757829,3.0808229953059985,2.9549063191009988,2.352247876505999,2.3387618317384997,2.8245288700381708,2.9030744182946027,2.676558654595998,2.3449920917564993,2.7593826342519985
CYCLUS2_BEKKEN_10_B_OPERATION,2.0112192762299745,2.109182306940001,2.2531073948070004,2.0760629763849994,1.9451724843910017,2.102315554678686,2.502891491537236,1.9637612525775003,2.0362860153905,2.3302851496405
CYCLUS2_BEKKEN_11_B_OPERATION,2.1212294629223867,2.1901806097665006,2.3343672895899994,2.357274860542498,1.9793654933695004,2.356717123570149,2.3477276127338915,2.1384667901605003,2.0879954027825,1.9238640207635007
CYCLUS2_BEKKEN_12_B_OPERATION,2.0400304762790444,2.2062617704125014,1.9817158665070005,1.6818681634120003,1.9611913582865008,2.043536225832361,2.10281741108446,1.8968249236400003,1.8463156599959996,2.000297790533001
CYCLUS2_BEKKEN_13_A_OPERATION,1.6326101906195014,1.5722929758745,1.6240838749035005,1.453774078749,1.828925912846,1.87924784353117,1.5071218964923307,1.7225585978869988,1.7489147814414998,1.5047030258160012
CYCLUS2_BEKKEN_13_B_OPERATION,1.9269212035899266,1.9353561762569995,2.1301325773035007,2.001835731440501,1.5485353219900002,1.599551656077408,1.7600290191927757,1.840431110740501,1.7862207367110003,2.007986472762499
CYCLUS2_BEKKEN_15_A_OPERATION,1.9909835618871687,2.1788877252509997,2.2932232733514994,1.7862156593880003,1.884010484833501,2.022484291607295,2.3020029248040847,1.8416014308695008,1.8336233827555004,1.9664385846850023
CYCLUS2_BEKKEN_15_B_OPERATION,1.5537660239100533,2.1387148297409992,1.6252723037845005,1.501082915250001,1.9288717424514992,1.62394592733791,1.637788875663908,1.5982621157595005,1.6033952036434993,1.4024964217195008
CYCLUS2_BEKKEN_17_A_OPERATION,1.5774743610940782,1.761681051739999,1.4967625011725003,1.4664175581710004,1.483522230501001,1.3946047253984188,1.5184945841669266,1.444877187592999,1.6323207099579995,1.5030363068755002
CYCLUS2_BEKKEN_18_A_OPERATION,1.6764843293421534,1.782537338215498,1.5607403870729997,1.7059804612419995,1.4605465661060015,1.7096785559742531,1.5638407837703001,1.419715371406,1.4754287771914991,1.599409802315
CYCLUS2_BEKKEN_18_B_OPERATION,1.5152330413089317,1.7313933027694983,1.6452335808709997,1.7168595827269988,1.3848688670030007,1.494685860277855,1.4264624176056062,1.4812129315255,1.679887373239499,1.409146535691001
CYCLUS2_BEKKEN_19_B_OPERATION,1.442299006336042,1.4645146347419995,1.4117985036005012,1.3925766495105003,1.3044222244275008,1.3650134138173908,1.5348107397540631,1.3882372538805,1.4188409967060007,1.2529665838375017
CYCLUS2_BEKKEN_20_A_OPERATION,1.5583790278112355,1.6013174217499984,1.4473181506390012,1.5558443821219998,1.5283143242239998,1.5324296900102572,1.4370649197163112,1.4829937990490003,1.4087024711129998,1.5676804162810003
