,FL1-H,FL3-H,SSC-H,FSC-H
0,28227.0,3068.0,2644.0,8167.0
1,5283.0,486.0,645.0,7758.0
2,6138.0,591.0,3484.0,5148.0
3,19421.0,1363.0,1842.0,22205.0
4,4639.0,653.0,3640.0,10025.0
5,5733.0,587.0,872.0,8379.0
6,12184.0,1147.0,2703.0,10963.0
7,3783.0,966.0,1447.0,10288.0
8,4008.0,574.0,1021.0,12316.0
9,6674.0,541.0,4188.0,4960.0
10,16781.0,1036.0,1122.0,6677.0
11,31843.0,2926.0,9376.0,10036.0
12,27134.0,3146.0,1661.0,13347.0
13,5190.0,865.0,983.0,7578.0
14,4637.0,1075.0,2473.0,4842.0
15,22616.0,1706.0,7612.0,4399.0
16,28666.0,2877.0,1013.0,5112.0
17,4775.0,899.0,868.0,4016.0
18,10969.0,2535.0,2996.0,12029.0
19,33146.0,2525.0,2180.0,8459.0
20,6238.0,1014.0,8162.0,14010.0
21,3587.0,1333.0,-0.0,4063.0
22,5013.0,1365.0,1407.0,16307.0
23,6370.0,1084.0,10964.0,10248.0
24,6848.0,671.0,2554.0,14244.0
25,100967.0,39062.0,27290.0,69629.0
26,3431.0,575.0,608.0,1862.0
27,3941.0,192.0,1098.0,10968.0
28,6921.0,1812.0,1536.0,8543.0
29,6283.0,1783.0,2854.0,2326.0
30,4687.0,561.0,3242.0,6830.0
31,24200.0,2381.0,1936.0,11302.0
32,3303.0,677.0,1721.0,7983.0
33,36058.0,1244.0,2229.0,1275.0
34,30661.0,1516.0,1281.0,11391.0
35,20769.0,7512.0,4689.0,31151.0
36,4477.0,459.0,3400.0,7676.0
37,8169.0,1862.0,3447.0,11263.0
38,6656.0,1300.0,765.0,5063.0
39,9440.0,1099.0,6490.0,8890.0
40,22856.0,1500.0,2039.0,8413.0
41,5743.0,566.0,-0.0,-0.0
42,9886.0,353.0,1795.0,14717.0
43,4847.0,663.0,1100.0,12401.0
44,3737.0,767.0,1078.0,3681.0
45,14517.0,1809.0,11281.0,11484.0
46,4714.0,764.0,-0.0,8959.0
47,17195.0,1824.0,3272.0,15284.0
48,4974.0,978.0,2015.0,6058.0
49,6146.0,1102.0,1249.0,8266.0
50,4716.0,1148.0,2235.0,22642.0
51,4800.0,627.0,4612.0,4374.0
52,4904.0,578.0,1443.0,13835.0
53,4052.0,369.0,1376.0,8932.0
54,3261.0,813.0,2153.0,14841.0
55,4811.0,571.0,1906.0,9663.0
56,3217.0,250.0,1602.0,6022.0
57,6099.0,451.0,3725.0,4714.0
58,5319.0,671.0,2956.0,3965.0
59,7071.0,1176.0,-0.0,5016.0
60,15049.0,1684.0,5062.0,9717.0
61,3151.0,733.0,3121.0,6781.0
62,6200.0,572.0,11111.0,5731.0
63,82022.0,12222.0,12641.0,41593.0
64,3118.0,1351.0,6828.0,4682.0
65,15768.0,4440.0,3475.0,15837.0
66,2766.0,455.0,2358.0,8592.0
67,4700.0,935.0,2452.0,3398.0
68,7646.0,1198.0,3011.0,4184.0
69,5040.0,1695.0,1073.0,8254.0
70,4043.0,395.0,5261.0,6960.0
71,9993.0,447.0,929.0,6936.0
72,53151.0,5885.0,3489.0,8477.0
73,5580.0,1309.0,1441.0,9990.0
74,11808.0,6948.0,1920.0,10648.0
75,4823.0,956.0,864.0,9416.0
76,4994.0,383.0,1739.0,-0.0
77,4082.0,258.0,337.0,9169.0
78,4487.0,2133.0,1733.0,5038.0
79,6000.0,844.0,2951.0,2842.0
80,2983.0,575.0,20382.0,6516.0
81,3772.0,1166.0,946.0,14068.0
82,10107.0,850.0,2406.0,2030.0
83,4705.0,1492.0,4028.0,14671.0
84,42117.0,14233.0,2223.0,18831.0
85,6330.0,462.0,533.0,11991.0
86,28603.0,2548.0,2248.0,3625.0
87,3735.0,1885.0,2588.0,12079.0
88,7264.0,1153.0,2074.0,16391.0
89,19924.0,3330.0,1183.0,2292.0
90,5999.0,744.0,2809.0,8232.0
91,7751.0,485.0,1097.0,4522.0
92,7653.0,806.0,1515.0,6776.0
93,6427.0,618.0,6522.0,4995.0
94,6411.0,943.0,549.0,9849.0
95,4613.0,776.0,1914.0,12722.0
96,37637.0,3056.0,3994.0,14641.0
97,11225.0,1425.0,1603.0,7362.0
98,16401.0,1581.0,3198.0,2133.0
99,3986.0,673.0,70.0,5048.0
100,6020.0,464.0,614.0,9785.0
101,26823.0,2259.0,3919.0,13677.0
102,37871.0,3045.0,3433.0,8222.0
103,9767.0,592.0,4067.0,9505.0
104,2605.0,163.0,3816.0,2778.0
105,19028.0,2112.0,6010.0,14094.0
106,4179.0,993.0,627.0,7418.0
