,FL1-H,FL3-H,SSC-H,FSC-H
0,4364.0,1479.0,2491.0,4034.0
1,2738.0,650.0,371.0,6381.0
2,18320.0,1770.0,1930.0,3499.0
3,6682.0,1258.0,2545.0,7459.0
4,5225.0,341.0,3121.0,9338.0
5,5585.0,1561.0,-0.0,4100.0
6,51713.0,20691.0,2805.0,35614.0
7,7713.0,842.0,2576.0,6870.0
8,5990.0,1271.0,965.0,3992.0
9,8422.0,817.0,1540.0,5915.0
10,7605.0,1128.0,1796.0,6349.0
11,8024.0,498.0,2469.0,15767.0
12,6657.0,759.0,3888.0,8319.0
13,5888.0,903.0,2629.0,10884.0
14,6925.0,798.0,1681.0,12977.0
15,3276.0,341.0,1385.0,4380.0
16,4150.0,1398.0,1058.0,19255.0
17,2478.0,656.0,2235.0,6530.0
18,8941.0,990.0,1005.0,12056.0
19,8097.0,851.0,2198.0,7287.0
20,4781.0,2564.0,2655.0,9895.0
21,6888.0,930.0,1737.0,1158.0
22,13767.0,1532.0,1491.0,7962.0
23,7369.0,644.0,312.0,5337.0
24,3736.0,1183.0,2686.0,16973.0
25,3729.0,1247.0,2523.0,11635.0
26,102039.0,9117.0,44869.0,115983.0
27,5802.0,994.0,1454.0,9263.0
28,4341.0,745.0,2112.0,5629.0
29,5930.0,636.0,3507.0,52.0
30,6312.0,1306.0,2780.0,7557.0
31,27617.0,2903.0,1595.0,9817.0
32,4711.0,886.0,1121.0,3039.0
33,31599.0,1180.0,1954.0,4610.0
34,7370.0,424.0,1456.0,8960.0
35,50404.0,10963.0,12153.0,7956.0
36,6148.0,1545.0,2532.0,10358.0
37,3055.0,1046.0,4177.0,11870.0
38,11822.0,1366.0,3203.0,9593.0
39,4466.0,761.0,4337.0,4684.0
40,6756.0,615.0,1926.0,8234.0
41,6831.0,1355.0,3185.0,6722.0
42,4514.0,485.0,2262.0,6207.0
43,5602.0,620.0,398.0,6137.0
44,2659.0,652.0,1322.0,8616.0
45,28153.0,2239.0,2789.0,11373.0
46,4409.0,756.0,1692.0,3675.0
47,4369.0,718.0,2299.0,12112.0
