,FL1-H,FL3-H,SSC-H,FSC-H
0,7018.0,1791.0,2744.0,7965.0
1,27777.0,2379.0,3200.0,12464.0
2,5555.0,1092.0,2405.0,5841.0
3,25179.0,2072.0,2041.0,10466.0
4,5127.0,520.0,1961.0,10549.0
5,8274.0,1118.0,1918.0,5274.0
6,47754.0,6791.0,6607.0,32793.0
7,5165.0,715.0,2928.0,9388.0
8,27184.0,6216.0,9048.0,23374.0
9,13772.0,718.0,2806.0,8197.0
10,2689.0,235.0,263.0,4698.0
11,24812.0,4216.0,3362.0,12533.0
12,5485.0,589.0,1893.0,14160.0
13,3135.0,458.0,2545.0,10612.0
14,14038.0,907.0,2752.0,7993.0
15,14123.0,1113.0,1149.0,9083.0
16,12153.0,675.0,1215.0,6496.0
17,20047.0,2403.0,998.0,9747.0
18,2594.0,186.0,1162.0,5183.0
19,12674.0,861.0,2037.0,6475.0
20,3277.0,722.0,2556.0,8802.0
21,37964.0,3274.0,2133.0,16306.0
22,4172.0,429.0,1763.0,1300.0
23,5338.0,307.0,1566.0,5520.0
24,6261.0,1214.0,2427.0,7575.0
25,4594.0,972.0,1424.0,6369.0
26,28088.0,9368.0,1854.0,28057.0
27,3294.0,976.0,1254.0,13075.0
28,3658.0,814.0,2333.0,3211.0
29,26088.0,1949.0,2138.0,9202.0
30,4544.0,753.0,3224.0,10682.0
31,7573.0,438.0,3387.0,11912.0
32,3093.0,830.0,2519.0,3805.0
33,32040.0,5008.0,15621.0,11720.0
34,2862.0,302.0,2926.0,10747.0
35,5907.0,992.0,1857.0,5601.0
36,3372.0,738.0,3088.0,12839.0
37,4363.0,1776.0,1542.0,8394.0
38,21127.0,1808.0,1488.0,9658.0
39,7094.0,1068.0,619.0,4464.0
40,6204.0,292.0,777.0,8258.0
41,5607.0,286.0,2838.0,6838.0
42,4635.0,817.0,927.0,4299.0
43,2884.0,1777.0,6045.0,7528.0
44,91918.0,11591.0,4945.0,28155.0
45,4702.0,645.0,3721.0,-0.0
46,4472.0,431.0,1167.0,1943.0
47,3650.0,96.0,3094.0,4002.0
48,4529.0,331.0,2463.0,4267.0
49,71700.0,5118.0,5133.0,20313.0
50,26350.0,1805.0,4129.0,11013.0
51,39886.0,5004.0,5912.0,11315.0
52,2575.0,827.0,-0.0,9691.0
53,14235.0,609.0,2425.0,18038.0
54,9217.0,1443.0,3067.0,2087.0
55,10278.0,1376.0,3895.0,6167.0
56,37771.0,2764.0,2341.0,4781.0
57,8304.0,855.0,2152.0,7406.0
58,4906.0,1074.0,962.0,1804.0
59,3277.0,734.0,2106.0,5359.0
60,22528.0,2002.0,2162.0,15017.0
61,2978.0,210.0,1468.0,8207.0
62,2565.0,272.0,1626.0,9020.0
63,13052.0,832.0,2653.0,5538.0
64,4324.0,1129.0,1316.0,8460.0
65,30920.0,14178.0,3936.0,13942.0
66,10927.0,1140.0,768.0,10914.0
67,17380.0,1633.0,2201.0,4905.0
68,3257.0,343.0,4217.0,19118.0
69,5866.0,1338.0,1320.0,8954.0
70,14149.0,1129.0,2668.0,13133.0
71,5938.0,1139.0,2277.0,7054.0
72,4978.0,584.0,913.0,11846.0
73,3546.0,1265.0,1763.0,7556.0
74,24037.0,2370.0,2387.0,14810.0
75,25992.0,6499.0,2718.0,18064.0
76,7393.0,854.0,1087.0,5440.0
77,9846.0,1971.0,1208.0,9716.0
78,6347.0,880.0,2388.0,6770.0
79,9219.0,1278.0,2767.0,8186.0
80,10500.0,1103.0,836.0,5283.0
81,48299.0,5109.0,5622.0,15346.0
82,14240.0,999.0,2139.0,10982.0
83,72220.0,7016.0,3272.0,22870.0
84,5183.0,929.0,1434.0,1893.0
85,5222.0,657.0,2218.0,5894.0
86,56357.0,7661.0,5544.0,26630.0
87,41824.0,3463.0,3055.0,8983.0
88,17056.0,1224.0,2484.0,8247.0
89,4331.0,896.0,2193.0,6321.0
90,5409.0,512.0,2767.0,4768.0
91,136406.0,9036.0,7838.0,26633.0
92,33116.0,2983.0,2790.0,16328.0
93,19162.0,1444.0,2905.0,6887.0
94,3711.0,123.0,1881.0,12393.0
95,33763.0,4495.0,8304.0,10579.0
96,7130.0,522.0,2910.0,12628.0
97,5161.0,394.0,3909.0,11477.0
98,5862.0,925.0,2435.0,12605.0
99,14713.0,1312.0,2299.0,6340.0
100,25695.0,1437.0,3156.0,12946.0
101,30615.0,1439.0,2319.0,3810.0
102,6315.0,1103.0,2921.0,14447.0
103,5342.0,990.0,1074.0,8562.0
104,8316.0,1389.0,990.0,6163.0
105,3908.0,292.0,2237.0,5417.0
106,3384.0,499.0,3555.0,1104.0
107,24856.0,2857.0,5158.0,20107.0
