"Rank1" "Rank2" "Rank3" "Rank4" "Rank5" "Rank6" "Rank7"
"Otu000523" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "acIV" "acIV-B" "Iluma-B2"
"Otu000536" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Silanimonas" "Unclassified"
"Otu000537" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Methylobacteriaceae" "Meganema" "Unclassified"
"Otu000551" "Bacteria" "Proteobacteria" "Epsilonproteobacteria" "Campylobacterales" "Helicobacteraceae" "Sulfurimonas" "Unclassified"
"Otu000556" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Roseomonas" "Unclassified"
"Otu000563" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acIII" "acIII-A" "Luna2"
"Otu000567" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobulbaceae" "Desulfobulbus" "Unclassified"
"Otu000578" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Sphingobacteriaceae_unclassified" "Unclassified"
"Otu000580" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobulbaceae" "Desulfocapsa" "Unclassified"
"Otu000583" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Methylococcales" "f__Methylococcaceae" "f__Methylococcaceae_unclassified" "Unclassified"
"Otu000586" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Terrimonas" "Unclassified"
"Otu000591" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Polymorphobacter" "Unclassified"
"Otu000597" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acTH2" "Myco" "Unclassified"
"Otu000601" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Phenylobacterium" "Unclassified"
"Otu000604" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Filimonas" "Unclassified"
"Otu000613" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Comamonadaceae" "Inhella" "Unclassified"
"Otu000614" "Bacteria" "Bacteroidetes" "[Saprospirae]" "[Saprospirales]" "bacI" "bacI-B" "bacI-B1"
"Otu000623" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Candidatus_Captivus" "Unclassified"
"Otu000634" "Bacteria" "Verrucomicrobia" "[Spartobacteria]" "[Chthoniobacterales]" "verI-A" "Xip-A1" "Unclassified"
"Otu000637" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriales_unclassified" "Unclassified" "Unclassified"
"Otu000644" "unknown" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "unknown_unclassified" "Unclassified" "Unclassified"
"Otu000648" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Cellvibrionales" "Halieaceae" "Halioglobus" "Unclassified"
"Otu000660" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "PHOS-HE51" "Unclassified" "Unclassified"
"Otu000663" "Bacteria" "Acidobacteria" "Holophagae" "Holophagales" "Holophagaceae" "Geothrix" "Unclassified"
"Otu000669" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales_Incertae_Sedis" "Rhizomicrobium" "Unclassified"
"Otu000671" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophobacterales" "Syntrophaceae" "Syntrophus" "Unclassified"
"Otu000678" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Cellvibrionales" "Cellvibrionaceae" "Simiduia" "Unclassified"
"Otu000682" "Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillales_unclassified" "Unclassified" "Unclassified"
"Otu000683" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Hyphomicrobium" "Unclassified"
"Otu000699" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfuromonadales" "M20-Pitesti" "Unclassified" "Unclassified"
"Otu000712" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betI" "betI_unclassified" "Unclassified"
"Otu000715" "Bacteria" "Proteobacteria" "SPOTSOCT00m83" "SPOTSOCT00m83_unclassified" "SPOTSOCT00m83_unclassified" "Unclassified" "Unclassified"
"Otu000716" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Nitrosomonadales" "Nitrosomonadaceae" "Candidatus_Branchiomonas" "Unclassified"
"Otu000717" "Bacteria" "Lentisphaerae" "Lentisphaerae_RFP12_gut_group" "Lentisphaerae_RFP12_gut_group_unclassified" "Lentisphaerae_RFP12_gut_group_unclassified" "Unclassified" "Unclassified"
"Otu000722" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" "Leadbetterella" "Unclassified"
"Otu000730" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Cryomorphaceae" "NS10_marine_group" "Unclassified"
"Otu000733" "Bacteria" "Armatimonadetes" "Armatimonadetes_unclassified" "Armatimonadetes_unclassified" "Armatimonadetes_unclassified" "Unclassified" "Unclassified"
"Otu000745" "Bacteria" "Proteobacteria" "Epsilonproteobacteria" "Campylobacterales" "Helicobacteraceae" "Sulfuricurvum" "Unclassified"
"Otu000747" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Pedobacter" "Unclassified"
"Otu000751" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "betVII" "betVII-A" "betVII-A1"
"Otu000774" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillales_Incertae_Sedis" "Reyranella" "Unclassified"
"Otu000777" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Rubellimicrobium" "Unclassified"
"Otu000779" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "gamII" "gamII-A" "gamII-A2"
"Otu000785" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Blfdi19" "Unclassified" "Unclassified"
"Otu000794" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfuromonadales" "Desulfuromonadales_unclassified" "Unclassified" "Unclassified"
"Otu000810" "Bacteria" "Cyanobacteria" "Cyanobacteria_unclassified" "Cyanobacteria_unclassified" "Cyanobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000815" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Candidatus_Defluviella" "Unclassified"
"Otu000821" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Myxococcales_unclassified" "Unclassified" "Unclassified"
"Otu000833" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Neisseriales" "Neisseriaceae" "Deefgea" "Unclassified"
"Otu000837" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_3" "Unknown_Family" "Candidatus_Solibacter" "Unclassified"
"Otu000843" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Gammaproteobacteria_unclassified" "Gammaproteobacteria_unclassified" "Gammaproteobacteria_unclassified" "Unclassified"
"Otu000853" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Methylobacteriaceae" "Methylobacterium" "Unclassified"
"Otu000857" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Alphaproteobacteria_unclassified" "Alphaproteobacteria_unclassified" "Unclassified" "Unclassified"
"Otu000860" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Cellvibrionales" "Cellvibrionaceae" "Cellvibrio" "Unclassified"
"Otu000865" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "alfIII" "alfIII-A" "Sphingo"
"Otu000881" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiaceae" "Rickettsia" "Unclassified"
"Otu000906" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Erythrobacteraceae" "Altererythrobacter" "Unclassified"
"Otu000908" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Neisseriales" "Neisseriaceae" "Leeia" "Unclassified"
"Otu000911" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Candidatus_Lariskella" "Unclassified"
"Otu000921" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Mitochondria" "Unclassified" "Unclassified"
"Otu000923" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Burkholderiaceae" "Unclassified" "Unclassified"
"Otu000931" "Bacteria" "Chlamydiae" "Chlamydiae" "Chlamydiales" "Chlamydiales_unclassified" "Unclassified" "Unclassified"
"Otu000937" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acSTL" "acSTL_unclassified" "Unclassified"
"Otu000946" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "mle1-27" "Unclassified" "Unclassified"
"Otu000949" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cyclobacteriaceae" "Algoriphagus" "Unclassified"
"Otu000962" "Bacteria" "Bacteroidetes" "[Saprospirae]" "[Saprospirales]" "bacI" "bacI-A" "Unclassified"
"Otu000980" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Peptostreptococcaceae" "Romboutsia" "Unclassified"
"Otu000982" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Pedomicrobium" "Unclassified"
"Otu001013" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Rhizobium" "Unclassified"
"Otu001015" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "GR-WP33-30" "GR-WP33-30_unclassified" "Unclassified" "Unclassified"
"Otu001025" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagales_unclassified" "Unclassified" "Unclassified"
"Otu001039" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Bradyrhizobiaceae" "Bradyrhizobium" "Unclassified"
"Otu001041" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Clostridiaceae_1" "Clostridium_sensu_stricto_1" "Unclassified"
"Otu001045" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_unclassified" "Unclassified" "Unclassified"
"Otu001052" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_17" "Subgroup_17_unclassified" "Unclassified" "Unclassified"
"Otu001059" "Bacteria" "Bacteroidetes" "Bacteroidetes_VC2.1_Bac22" "Bacteroidetes_VC2.1_Bac22_unclassified" "Bacteroidetes_VC2.1_Bac22_unclassified" "Unclassified" "Unclassified"
"Otu001074" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_4" "Unknown_Family" "Blastocatella" "Unclassified"
"Otu001097" "Bacteria" "Lentisphaerae" "Lentisphaeria" "Victivallales" "Victivallaceae" "Victivallis" "Unclassified"
"Otu001098" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Devosia" "Unclassified"
"Otu001101" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "P3OB-42" "Unclassified" "Unclassified"
"Otu001104" "Bacteria" "Chlorobi" "Ignavibacteria" "Ignavibacteriales" "BSV26" "Unclassified" "Unclassified"
"Otu001118" "Bacteria" "Cyanobacteria" "ML635J-21" "ML635J-21_unclassified" "ML635J-21_unclassified" "Unclassified" "Unclassified"
"Otu001120" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingobium" "Unclassified"
"Otu001126" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Neisseriales" "Neisseriaceae" "Chitinibacter" "Unclassified"
"Otu001130" "Bacteria" "SHA-109" "SHA-109_unclassified" "SHA-109_unclassified" "SHA-109_unclassified" "Unclassified" "Unclassified"
"Otu001131" "Bacteria" "Spirochaetae" "Spirochaetes" "Spirochaetales" "Spirochaetaceae" "Treponema_2" "Unclassified"
"Otu001132" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Sphingobacteriaceae" "Mucilaginibacter" "Unclassified"
"Otu001141" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Oligoflexales" "Oligoflexaceae" "Oligoflexus" "Unclassified"
"Otu001142" "Bacteria" "Proteobacteria" "Epsilonproteobacteria" "Campylobacterales" "Campylobacteraceae" "Arcobacter" "Unclassified"
"Otu001161" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" "Dechloromonas" "Unclassified"
"Otu001178" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Methylococcales" "Methylococcales_unclassified" "Unclassified" "Unclassified"
"Otu001218" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Chitinophaga" "Unclassified"
"Otu001219" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "gamV" "gamV-A" "Steno"
"Otu001225" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acI" "acI-A" "Unclassified"
"Otu001237" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "MNG7" "Unclassified" "Unclassified"
"Otu001260" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "A0839" "Unclassified" "Unclassified"
"Otu001264" "Bacteria" "TM6" "TM6_unclassified" "TM6_unclassified" "TM6_unclassified" "Unclassified" "Unclassified"
"Otu001276" "Bacteria" "Actinobacteria" "Actinobacteria" "PeM15" "PeM15_unclassified" "Unclassified" "Unclassified"
"Otu001287" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Clostridiaceae_1" "Clostridium_sensu_stricto_13" "Unclassified"
"Otu001293" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillales_unclassified" "Unclassified" "Unclassified"
"Otu001298" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonas" "Unclassified"
"Otu001311" "Bacteria" "Fibrobacteres" "Fibrobacteria" "Fibrobacteria_Incertae_Sedis" "Unknown_Family" "possible_genus_03" "Unclassified"
"Otu001318" "Bacteria" "Planctomycetes" "vadinHA49" "vadinHA49_unclassified" "vadinHA49_unclassified" "Unclassified" "Unclassified"
"Otu001319" "Bacteria" "Actinobacteria" "Thermoleophilia" "Thermoleophilia_unclassified" "Thermoleophilia_unclassified" "Unclassified" "Unclassified"
"Otu001328" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Cystobacteraceae" "Anaeromyxobacter" "Unclassified"
"Otu001336" "Bacteria" "Bacteroidetes" "[Saprospirae]" "[Saprospirales]" "bacIV" "bacIV_unclassified" "Unclassified"
"Otu001345" "Bacteria" "Candidate_division_OP3" "Candidate_division_OP3_unclassified" "Candidate_division_OP3_unclassified" "Candidate_division_OP3_unclassified" "Unclassified" "Unclassified"
"Otu001365" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Cryomorphaceae" "Crocinitomix" "Unclassified"
"Otu001368" "Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Bacteroidaceae" "Bacteroides" "Unclassified"
"Otu001369" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadales_unclassified" "Unclassified" "Unclassified"
"Otu001373" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Enterobacteriales" "gamII" "gamII-A" "gamII-A1"
"Otu001375" "Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Cryomorphaceae" "Unclassified" "Unclassified"
"Otu001380" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiales_Incertae_Sedis" "Candidatus_Odyssella" "Unclassified"
"Otu001410" "Bacteria" "Chlorobi" "Chlorobia" "Chlorobiales" "SJA-28" "Unclassified" "Unclassified"
"Otu001414" "Bacteria" "Actinobacteria" "Acidimicrobiia" "Acidimicrobiales" "Acidimicrobiales_Incertae_Sedis" "Candidatus_Microthrix" "Unclassified"
"Otu001419" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Neisseriales" "Neisseriaceae" "Iodobacter" "Unclassified"
"Otu001440" "Bacteria" "Bacteroidetes" "Sphingobacteriia" "Sphingobacteriales" "Chitinophagaceae" "Chitinophagaceae_unclassified" "Unclassified"
"Otu001445" "Bacteria" "Cyanobacteria" "Cyanobacteria" "SubsectionIV" "FamilyI" "Cylindrospermosis" "Unclassified"
"Otu001451" "Bacteria" "Proteobacteria" "JTB23" "JTB23_unclassified" "JTB23_unclassified" "Unclassified" "Unclassified"
"Otu001458" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas" "Unclassified"
"Otu001485" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acI" "acI_unclassified" "Unclassified"
"Otu001500" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" "Candidatus_Accumulibacter" "Unclassified"
"Otu001506" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Zavarzinella" "Unclassified"
"Otu001512" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" "12up" "Unclassified"
"Otu001520" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfuromonadales" "GR-WP33-58" "Unclassified" "Unclassified"
"Otu001542" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Burkholderiales" "Oxalobacteraceae" "Duganella" "Unclassified"
"Otu001556" "Bacteria" "Fusobacteria" "Fusobacteriia" "Fusobacteriales" "Fusobacteriales_unclassified" "Unclassified" "Unclassified"
"Otu001579" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Moraxella" "Unclassified"
"Otu001594" "Bacteria" "Fusobacteria" "Fusobacteriia" "Fusobacteriales" "Fusobacteriaceae" "Cetobacterium" "Unclassified"
"Otu001595" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Pseudolabrys" "Unclassified"
"Otu001599" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingopyxis" "Unclassified"
"Otu001602" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Cystobacteraceae" "Unclassified" "Unclassified"
"Otu001613" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Psychrobacter" "Unclassified"
"Otu001618" "Bacteria" "Acidobacteria" "Holophagae" "Holophagales" "Holophagaceae" "Unclassified" "Unclassified"
"Otu001619" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" "Ferribacterium" "Unclassified"
"Otu001626" "Bacteria" "Actinobacteria" "Actinobacteria" "Frankiales" "Sporichthyaceae" "Sporichthya" "Unclassified"
"Otu001642" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Perlucidibaca" "Unclassified"
"Otu001643" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Neisseriales" "Neisseriaceae" "Vogesella" "Unclassified"
"Otu001649" "Bacteria" "Fusobacteria" "Fusobacteriia" "Fusobacteriales" "Hados.Sed.Eubac.3" "Unclassified" "Unclassified"
"Otu001663" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinobacteria_unclassified" "Actinobacteria_unclassified" "Unclassified" "Unclassified"
"Otu001672" "Bacteria" "Gracilibacteria" "Gracilibacteria_unclassified" "Gracilibacteria_unclassified" "Gracilibacteria_unclassified" "Unclassified" "Unclassified"
"Otu001682" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Magnetospirillum" "Unclassified"
"Otu001690" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiaceae" "Unclassified" "Unclassified"
"Otu001697" "Bacteria" "Fibrobacteres" "Fibrobacteria" "Fibrobacterales" "Fibrobacteraceae" "Unclassified" "Unclassified"
"Otu001698" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Methylococcales" "Methylococcaceae" "Methylocaldum" "Unclassified"
"Otu001702" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Rhodospirillaceae" "Defluviicoccus" "Unclassified"
"Otu001734" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "bacIII" "bacIII-A" "Flecto"
"Otu001769" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "Sphingomonadaceae" "Sphingomonadaceae_unclassified" "Unclassified"
"Otu001773" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Rhodocyclales" "Rhodocyclaceae" "Sulfuritalea" "Unclassified"
"Otu001785" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiaceae" "Unclassified" "Unclassified"
"Otu001791" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Xanthobacteraceae" "Variibacter" "Unclassified"
"Otu001797" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified" "Betaproteobacteria_unclassified_unclassified" "Unclassified"
"Otu001799" "Bacteria" "Parcubacteria" "Parcubacteria_unclassified" "Parcubacteria_unclassified" "Parcubacteria_unclassified" "Unclassified" "Unclassified"
"Otu001802" "Bacteria" "Cyanobacteria" "Melainabacteria" "Gastranaerophilales" "Gastranaerophilales_unclassified" "Unclassified" "Unclassified"
"Otu001817" "Bacteria" "Proteobacteria" "Betaproteobacteria" "Nitrosomonadales" "Gallionellaceae" "Unclassified" "Unclassified"
"Otu001854" "Bacteria" "Candidate_division_SR1" "Candidate_division_SR1_unclassified" "Candidate_division_SR1_unclassified" "Candidate_division_SR1_unclassified" "Unclassified" "Unclassified"
"Otu001866" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Hyphomonadaceae" "Woodsholea" "Unclassified"
"Otu001881" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Hyphomicrobiaceae" "Unclassified" "Unclassified"
"Otu001888" "Bacteria" "Acidobacteria" "Acidobacteria" "Subgroup_3" "Unknown_Family" "Bryobacter" "Unclassified"
"Otu001908" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Thiotrichales" "Thiotrichales_Incertae_Sedis" "Caedibacter" "Unclassified"
"Otu001918" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Bradyrhizobiaceae" "Unclassified" "Unclassified"
"Otu001947" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Peptostreptococcaceae" "Unclassified" "Unclassified"
"Otu001977" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Roseococcus" "Unclassified"
"Otu001982" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Xanthomonadales" "Xanthomonadaceae" "Unclassified" "Unclassified"
"Otu002028" "Bacteria" "OC31" "OC31_unclassified" "OC31_unclassified" "OC31_unclassified" "Unclassified" "Unclassified"
"Otu002030" "Bacteria" "Chloroflexi" "KD4-96" "KD4-96_unclassified" "KD4-96_unclassified" "Unclassified" "Unclassified"
"Otu002050" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "JG35-K1-AG5" "Unclassified" "Unclassified"
"Otu002057" "Bacteria" "Lentisphaerae" "WCHB1-41" "WCHB1-41_unclassified" "WCHB1-41_unclassified" "Unclassified" "Unclassified"
"Otu002081" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Aeromonadales" "Aeromonadaceae" "Tolumonas" "Unclassified"
"Otu002083" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Eel-36e1D6" "Unclassified" "Unclassified"
"Otu002091" "Bacteria" "Proteobacteria" "Deltaproteobacteria" "Myxococcales" "Sandaracinaceae" "Unclassified" "Unclassified"
"Otu002092" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Roseimaritima" "Unclassified"
"Otu002153" "Bacteria" "Actinobacteria" "Actinobacteria" "Corynebacteriales" "Nocardiaceae" "Rhodococcus" "Unclassified"
"Otu002168" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Legionellaceae" "Legionella" "Unclassified"
"Otu002177" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Unclassified" "Unclassified"
"Otu002215" "Bacteria" "Firmicutes" "Clostridia" "Clostridiales" "Family_XII" "Acidaminobacter" "Unclassified"
"Otu002231" "Bacteria" "Planctomycetes" "Planctomycetacia" "Planctomycetales" "Planctomycetaceae" "Gemmata" "Unclassified"
"Otu002269" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Chromatiales" "Halothiobacillaceae" "Thiovirga" "Unclassified"
"Otu002314" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Legionellales" "Legionellales_unclassified" "Legionellales_unclassified" "Unclassified"
"Otu002320" "Bacteria" "Verrucomicrobia" "Verrucomicrobiae" "Verrucomicrobiales" "Verrucomicrobiaceae" "Brevifollis" "Unclassified"
"Otu002357" "Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Cytophagaceae" "Cytophaga" "Unclassified"
"Otu002371" "Bacteria" "Actinobacteria" "Actinobacteria" "Micrococcales" "Microbacteriaceae" "Microbacteriaceae_unclassified" "Unclassified"
"Otu002374" "Bacteria" "Actinobacteria" "Actinobacteria" "Actinomycetales" "acI" "acI-B" "Unclassified"
"Otu002378" "Bacteria" "Verrucomicrobia" "Spartobacteria" "Chthoniobacterales" "FukuN18_freshwater_group" "Unclassified" "Unclassified"
"Otu002401" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Alteromonadales" "Shewanellaceae" "Shewanella" "Unclassified"
"Otu002409" "Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Moraxellaceae" "Unclassified" "Unclassified"
"Otu002422" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "M05-Pitesti" "M05-Pitesti_unclassified" "Unclassified"
"Otu002442" "Bacteria" "Verrucomicrobia" "Opitutae" "Opitutales" "f__Opitutaceae" "f__Opitutaceae_unclassified" "Unclassified"
"Otu002471" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Sphingomonadales" "SWB04" "Unclassified" "Unclassified"
"Otu002481" "Bacteria" "Omnitrophica" "Omnitrophica_unclassified" "Omnitrophica_unclassified" "Omnitrophica_unclassified" "Unclassified" "Unclassified"
"Otu002498" "Bacteria" "WCHB1-60" "WCHB1-60_unclassified" "WCHB1-60_unclassified" "WCHB1-60_unclassified" "Unclassified" "Unclassified"
"Otu002501" "Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhizobiales" "Rhizobiales_unclassified" "Unclassified" "Unclassified"
