,$R^2$,$\kappa$,$P-value$,OTU
8,0.3742884274469036,0.4678323356001398,2.210412785474624e-06,7
9,0.21634324103344135,0.3740954377567602,0.00015382548260312206,7
0,0.11969806383010395,0.3420057881461669,0.0005451333524736171,8
1,0.08779628441955767,0.3010674394403913,0.002337121400275481,8
2,0.16516490466565548,0.36418072702846205,0.00023166705439113145,8
3,0.08210806220965061,0.26012909073461576,0.008543536953488109,8
4,0.17607872990602713,0.3948844885577937,6.548492026148788e-05,8
5,0.060491296226020126,0.2805982650875035,0.00455775685336801,8
6,0.1355680993339361,0.2823040296169108,0.004317544395529693,8
7,0.1071867554626007,0.3044789684992059,0.0020828434405732238,8
8,0.08542606092307048,0.2720694424404669,0.005950238161021743,8
9,0.13840439060984666,0.3351827300285377,0.0007026048712067558,8
0,0.25217294123280243,0.3158793551013669,0.0013823296631438552,9
1,0.143406728764228,0.19838245212565636,0.04457473500787298,9
2,0.3006027240370709,0.339719306429772,0.0005823641064861537,9
3,0.19470826579845424,0.2630908914456129,0.007725749037223268,9
4,0.19533485277797646,0.26819945244455684,0.0066165609323315215,9
5,0.2776120262625399,0.32269076976662553,0.0010858551698241065,9
6,0.2712550942558889,0.29203940377296184,0.003107154478625643,9
7,0.14363956990173932,0.171136793464622,0.08313476417513709,9
8,0.1958109022510768,0.22051954978774674,0.025563041722058786,9
9,0.22853737959097065,0.2869308427740179,0.0036700864951143774,9
0,0.162970263403315,0.27501086710981537,0.0053607469862030615,10
1,0.0861305194776647,0.17794820812988055,0.07158530563058946,10
2,0.10891507600946836,0.23243952545194926,0.0185987371043792,10
3,0.05773041753378105,0.17454250079725125,0.07718414825081531,10
4,0.0948569084996651,0.2443595011161518,0.0133546665190946,10
5,0.10395001508554036,0.22222240345406136,0.02444717625280568,10
6,0.1356586273532271,0.2409537937835225,0.014700057802296296,10
7,0.10165484289508886,0.21881669612143206,0.02672270089756267,10
8,0.002612053518933566,0.10131979314572148,0.30495061386454136,10
9,0.14772040388274288,0.2988508184382205,0.002478946440153045,10
0,0.4608076143070392,0.4337632766370816,1.9245386571120044e-05,11
1,0.3783175211404799,0.4267102152283486,2.622585842939979e-05,11
2,0.3589115359222369,0.4267102152283486,2.622585842939979e-05,11
3,0.4008764437420078,0.3667591932541178,0.00030227697422370657,11
4,0.468256756922924,0.5078204214287785,5.641938449481659e-07,11
5,0.37216335336106254,0.3826285814237672,0.00016345221914613065,11
6,0.3961213978434228,0.4408163380458147,1.405772106191508e-05,11
7,0.3946279897838193,0.4073142963543328,5.997912760974573e-05,11
8,0.3531601738274588,0.3896816428325002,0.00012344861920323788,11
9,0.4371421337539971,0.4549224608632808,7.397019624618567e-06,11
0,0.2935280749563232,0.32065480301033505,0.0012193217440370342,12
1,0.10138378107265067,0.18726240495803567,0.058912778986728864,12
2,0.25788433922096665,0.35998845884626945,0.00028225432503382566,12
3,0.10290728911474856,0.211204630249474,0.03314358095302894,12
4,0.2191526356042358,0.27619067032623523,0.005339106255145274,12
5,0.285564985144236,0.3753798893907656,0.00015289955336459242,12
6,0.2418181341202351,0.34459702830177336,0.0005092990210488379,12
7,0.08292952948500742,0.211204630249474,0.03314358095302894,12
8,0.2258644476333732,0.3035532135164505,0.002199926026806881,12
9,0.1922937479904857,0.3035532135164505,0.002199926026806881,12
0,-0.04886564160746998,0.049573301428367626,0.6169441896296632,13
1,0.08406497889213628,0.2017120540878407,0.04182681491972122,13
2,0.0985510194279191,0.2752172941367996,0.005488105646605443,13
3,0.1493522212649082,0.3401754132498331,0.0005984628294405367,13
4,0.07538808018301546,0.28889268763428033,0.003558294136860721,13
5,0.044441843288579135,0.2598324764521338,0.00875016516339883,13
6,0.2213397191365621,0.4307748951706429,1.3836302111422585e-05,13
7,0.00014756098637791482,0.1623952977825836,0.10130909722661784,13
8,0.0849143871258976,0.2427382345802829,0.014317944796344129,13
9,0.08598162102045914,0.2803455666983549,0.004674661937722359,13
0,0.3438351246371221,0.2947193373744463,0.0028552528966761625,14
1,0.3637098019887994,0.2402047778600979,0.015050777011758632,14
2,0.3895240344950418,0.3287909370709141,0.0008755005520623857,14
3,0.40867764579098864,0.3628625367673819,0.000240099139919904,14
4,0.3949044908612685,0.3287909370709141,0.0008755005520623857,14
5,0.3342459282960527,0.3032372372985633,0.0021469207709456134,14
6,0.3247173589788285,0.28279427748068264,0.004206970310765792,14
