,$R^2$,$\kappa$,$P-value$,OTU
4,0.3490750171159046,0.4401488607437932,4.46177156654587e-07,7
5,0.3472117350175319,0.38082675195521937,1.255340624803393e-05,7
6,0.3096249281314827,0.40625051286460817,3.1723030163828293e-06,7
7,0.4261070010363657,0.4666319450244065,8.705548846722474e-08,7
8,0.3839083860178293,0.4698099151380801,7.112449632324222e-08,7
9,0.32772658324235804,0.40201321937971,4.012411355088669e-06,7
0,0.0314783637167485,0.22075184421575644,0.011306545994270443,8
1,0.05602532784803183,0.2779249837248732,0.00142702542952904,8
2,0.08981847080047801,0.30968783900771585,0.00037999659717269786,8
3,0.0381227090162084,0.247220890284792,0.004556735781521107,8
4,0.05184350364266599,0.2779249837248732,0.00142702542952904,8
5,0.039263034080889714,0.25251469949859906,0.0037608879388499853,8
6,0.07299469084814125,0.2842775547814417,0.0011062031306113514,8
7,0.06924249387998616,0.2863950784669646,0.0010150535510298588,8
8,0.07970180807058347,0.2853363166242032,0.001059722032000742,8
9,0.01464833594369386,0.2038116547315737,0.019351272649180663,8
0,0.04084500653748757,0.2256509116893381,0.02650359939831989,9
1,0.15320455314675896,0.3462095827261751,0.0006656402281877992,9
2,0.03630908606575567,0.17355441419779688,0.08799403401684996,9
3,0.15614766283660175,0.3782820042728466,0.00019812781783595188,9
4,0.11921717704340172,0.2508231249455193,0.0136531346407768,9
5,0.03405908795341428,0.20407472889832576,0.04479222461965121,9
6,0.23801835087258616,0.2359776282196922,0.020543764761089454,9
7,0.04272676013628929,0.16950768993006413,0.09647150913659062,9
8,0.09673106520245578,0.2902258607604025,0.0043019281630002565,9
9,-0.02043398394406704,0.2525543003462212,0.012994941324405236,9
0,0.23932176634613125,0.3169419255048639,0.00029248333091267114,10
1,0.17867567864424172,0.21909408273155026,0.0122899615577974,10
2,0.1850683859335751,0.22441190027357813,0.010333141965904508,10
3,0.19350094686200286,0.2276025907987949,0.00929690416914096,10
4,0.2181431063820769,0.2690815676266127,0.002105437418382245,10
5,0.23241585053559444,0.3286411240973253,0.00017295352922964144,10
6,0.19213747402233305,0.24355604342487866,0.00538177215674434,10
7,0.26235672440575103,0.3850099900428213,1.0839120164727136e-05,10
8,0.22353085060239208,0.28078076621907405,0.0013336679182199256,10
9,0.21443151911417,0.2743993851686405,0.0017143791004559938,10
0,0.1456333377651412,0.1563438357356208,0.07400148527976183,11
1,0.23279753725884125,0.21058557466430555,0.01610856547461995,11
2,0.19364714825923068,0.19356855852981625,0.026967623277242985,11
3,0.14294620870479602,0.16697947081967662,0.0563728808497652,11
4,0.24251329610237904,0.2914164013031299,0.0008680452123562121,11
5,0.2316230941069275,0.235047535357634,0.007231673387508472,11
6,0.2569291958028391,0.33502250514775883,0.00012895935183005388,11
7,0.1918551622347544,0.15421670871880966,0.07801919089092987,11
8,0.1917414079530969,0.19144143151300505,0.02869302264317635,11
9,0.1995149433877448,0.2797172027106685,0.0013913403882614415,11
0,0.07558267530856133,0.20657910625010886,0.028188302799530177,12
1,0.0565832659093285,0.15463921667865296,0.1004126119127618,12
2,0.02763083348282269,0.2490753795358456,0.008141905874723606,12
3,0.0045948416722666465,0.08027073842861375,0.3937810334167559,12
4,0.03607271735374274,0.12276701171435045,0.1921474890840076,12
5,0.0453989672235624,0.17234599721437655,0.06710503275298894,12
6,0.04989978377139837,0.22546633882154746,0.016606320010614083,12
7,0.05073684907426701,0.23018814696440704,0.014466206927065047,12
8,0.016887497796034268,0.16880464110723187,0.072917416356035,12
9,-0.0004847305464670271,0.12158655967863552,0.1964570191371633,12
0,0.3833233835253597,0.4516312875407134,2.2672127465761113e-07,13
1,0.2595687452486249,0.3519755574260959,5.486799635366273e-05,13
2,0.4667215764887369,0.4654134629820967,9.610987909528142e-08,13
3,0.379717025430194,0.4102847612165636,2.5747405277176464e-06,13
4,0.4040662108389267,0.3890814143836662,8.229821451825678e-06,13
5,0.3750033829652385,0.3816602429921522,1.2195395708369612e-05,13
6,0.4005742678487581,0.4240669366579469,1.1734283870001082e-06,13
7,0.32924516573470697,0.4420897814659096,4.0492989336807774e-07,13
8,0.33359989057653683,0.3922619164086008,6.938481874189978e-06,13
9,0.2680711224952502,0.4134652632414982,2.1523106571664586e-06,13
0,-0.021559016124103717,0.07963960138448704,0.3620915459702709,14
1,-0.0466351441537487,0.054154928941451186,0.5354269340040845,14
2,0.06014115606008207,0.16565037087973306,0.05800173884779395,14
3,0.0019378168895407555,0.0966293830131776,0.26880611517252884,14
4,0.007629572503035642,0.06795912651476227,0.4367359661276118,14
5,0.003264565341251635,0.10724799653110922,0.2196969396029188,14
6,-0.03678783844979727,0.0350414246091743,0.6884125830953719,14
7,0.0498861405688551,0.1698978162869057,0.05186023873090749,14
8,0.01816001586438787,0.14759872789924933,0.09119954977398592,14
9,0.047691153116290685,0.14759872789924933,0.09119954977398592,14
0,0.09932196378474,0.5007168429522213,1.3249933801154412e-08,15
1,0.10360747057898144,0.4213741312210341,1.732817907890583e-06,15
2,0.07614212030202783,0.4245907276425688,1.4440375952600691e-06,15
3,0.0597964592137481,0.3988579562702919,5.988976991773335e-06,15
4,0.13956274287176307,0.4749840715799444,7.016034921631649e-08,15
5,0.1071254640193311,0.4857060596517264,3.538777259428036e-08,15
6,0.10268895555698176,0.4278073240641033,1.2018365151712094e-06,15
7,0.11086371650678584,0.4513956978220239,3.006369668464664e-07,15
8,0.06664202694513921,0.4085077455348957,3.5470634486869643e-06,15
9,0.13891841145438874,0.5210886202886071,3.338643263914254e-09,15
0,0.1186246581260273,0.19872689177894576,0.02337664468953673,16
1,0.07304979308060344,0.2296281242807657,0.008799003394083555,16
2,0.23038624902803015,0.2946272685087319,0.0007756968367865628,16
3,0.11269379992979026,0.19233353333029327,0.02821512511726246,16
4,0.1578669483357673,0.2583982372997016,0.003198402503787332,16
5,0.2528192058382657,0.19126797358885125,0.029100267571424414,16
6,0.15191698841082146,0.21364472815913468,0.014792650175825388,16
7,0.14194089367296048,0.2296281242807657,0.008799003394083555,16
8,0.12036329253822853,0.20512025022759814,0.01927535087922795,16
9,0.06286577937268922,0.1795468164329885,0.04052062727889978,16
