,$R^2$,$\kappa$,$P-value$,OTU
7,0.5044972618954537,0.5475201096854597,1.6912484989015037e-06,3
8,0.6462363893481207,0.6106955069568588,9.316807886488737e-08,3
9,0.5019349425109902,0.573843191881876,5.238822218030724e-07,3
0,0.24137577788483544,0.5757777895530227,2.2159612622281146e-07,4
1,0.20846846797038565,0.5582159397627344,5.107212503095191e-07,4
2,0.2425087836585612,0.5431629256567729,1.024831785033725e-06,4
3,0.23350038439354115,0.5306187472351386,1.8064712533544621e-06,4
4,0.24153579065092326,0.6134103248179261,3.412800676899408e-08,4
5,0.2730074161311393,0.6535516957671565,4.103366731547468e-09,4
6,0.2292011553804563,0.5732689538686958,2.500392637140013e-07,4
7,0.2461251199810537,0.5908308036589841,1.0626267990480393e-07,4
8,0.19853038116049604,0.5557071040784076,5.742886999850926e-07,4
9,0.20871000888545846,0.5833042966060035,1.5379320180492508e-07,4
0,0.4494281387602624,0.6206472005375463,1.53254863106901e-08,5
1,0.6406245262224719,0.6255827647565328,1.1780519752817307e-08,5
2,0.5850076548235577,0.6058405078805871,3.334494310821471e-08,5
3,0.4853497260999566,0.6354538931945057,6.9198402007531e-09,5
4,0.4217541979195144,0.5564848656907225,3.9165570880710603e-07,5
5,0.6092489982429588,0.6083082899900802,2.9328862550463545e-08,5
6,0.5719100144077794,0.6083082899900802,2.9328862550463545e-08,5
7,0.5284484912379295,0.5836304688951479,1.0352158427475609e-07,5
8,0.6034922721428876,0.6009049436616006,4.303862664788605e-08,5
9,0.5827999196208717,0.6675350606179178,1.1626358605478425e-09,5
0,0.5898864034136508,0.569605855949985,2.589423702600833e-07,6
1,0.478209284128493,0.5322137866316053,1.4870556451368562e-06,6
2,0.4186395648196309,0.4773720849646483,1.5815156287862186e-05,6
3,0.4367702595583771,0.4973145219344508,6.8801475947633106e-06,6
4,0.527292579219669,0.5446778097377318,8.406608334635018e-07,6
5,0.6646664247186465,0.6094907298895901,3.5517080004488334e-08,6
6,0.5414264831973056,0.5023001311769014,5.560436874578213e-06,6
7,0.43620880978818855,0.4973145219344508,6.8801475947633106e-06,6
8,0.5430189943787174,0.5546490282226332,5.279787930479609e-07,6
9,0.4498702950074791,0.5621274420863089,3.705709591964499e-07,6
0,0.3160929005656483,0.3857266439984273,0.0004316021268867268,7
1,0.3706975312584975,0.3093207272958634,0.004761808903211341,7
2,0.3382254339754185,0.40051488594085904,0.00025726542528307027,7
3,0.2887243082287959,0.3807972300176167,0.0005108868583678596,7
4,0.33418319825880394,0.36600898807518495,0.0008376884779878742,7
5,0.2379950244163741,0.3093207272958634,0.004761808903211341,7
6,0.27192736146912866,0.3684736950655903,0.0007723357213830807,7
7,0.2863671345975649,0.3117854342862687,0.0044381855274008225,7
8,0.33895332093610475,0.4153031278832907,0.0001507276374485955,7
9,0.35660439708230784,0.4325560768161277,7.903415777543714e-05,7
0,-0.14110003751299072,-0.2293368093167061,0.07923197027281555,8
1,0.01623984974090154,0.17330150654578938,0.20912617023598767,8
2,-0.10768153959287208,-0.22142864347819904,0.09014428622634847,8
3,-0.0940863240522003,-0.3084184677017772,0.01825586058745928,8
4,-0.10988631032440276,-0.3084184677017772,0.01825586058745928,8
5,-0.08062303653188319,-0.3084184677017772,0.01825586058745928,8
6,-0.07454050180968896,-0.3084184677017772,0.01825586058745928,8
7,-0.07094051611270724,-0.3005103018632701,0.021455890831580605,8
8,-0.07798330965652077,-0.2293368093167061,0.07923197027281555,8
9,-0.07999509474612697,-0.25306130683222744,0.05277858839143342,8
0,-0.08160654043003722,-0.014062671664520231,0.912264264795738,9
1,-0.07258664915683655,0.0,1.0,9
2,-0.1314773260146893,0.0,1.0,9
3,-0.04666876652451357,0.009375114443013487,0.9414438006113119,9
4,-0.03138244640757448,0.10312625887314836,0.41908570259557065,9
5,-0.06651183940519577,0.16406450275273599,0.1986287814162443,9
6,-0.047651288111746785,0.042188014993560695,0.7409852333916576,9
7,-0.056007585778776514,0.11250137331616183,0.3780668431163108,9
8,-0.10494278280741763,-0.06562580110109441,0.6071211074621428,9
9,0.3210029605703473,0.31464242665253433,0.013847431504951513,9
0,0.685524579031972,0.6916612220287397,8.958496726317177e-10,10
