,$R^2$,$\kappa$,$P-value$,OTU
2,0.8282740477342085,0.1807504220124212,0.011964075030614295,10
3,0.8570959448794109,0.14991784075443096,0.03711491727026813,10
4,0.8383724884908175,0.21247670127788945,0.003133458590437566,10
5,0.8629204035620741,0.15751427381799374,0.028515494747097813,10
6,0.8642438327990181,0.25403365862561544,0.00041219254677847436,10
7,0.7579110195512873,0.2151577953003234,0.002775091905755182,10
8,0.8776073956952889,0.2164983423115404,0.002610320437028981,10
9,0.8583583555347968,0.1856657610535501,0.009835878017794966,10
0,0.8903343786128882,0.3310659768584692,5.323904189528922e-06,11
1,0.9412888536847276,0.35221741426887143,1.2828115584881796e-06,11
2,0.9133979104700852,0.3310659768584692,5.323904189528922e-06,11
3,0.9365798483487859,0.437742791623976,1.7633565407723785e-09,11
4,0.918404654254542,0.3476192757013927,1.7600996655861615e-06,11
5,0.9153491658682342,0.3352043015692001,4.055906899998408e-06,11
6,0.9427592180662164,0.3761277348197609,2.3268845636552692e-07,11
7,0.9112312148474829,0.3016378900266053,3.368381218675816e-05,11
8,0.9253840643344712,0.4239483759215397,5.590136732200506e-09,11
9,0.9181583634150432,0.3186510027262767,1.1818106237902494e-05,11
0,0.7042318394712394,0.1574716464681412,0.02786864121278084,12
1,0.7143235836365786,0.19462787765725315,0.0065672574971256574,12
2,0.7345244249224161,0.1795884507473745,0.012141763132097116,12
3,0.6372944859528107,0.1840118116032212,0.010176590098508192,12
4,0.6780948750537119,0.14243221955826252,0.04669003139796755,12
5,0.6967615208125468,0.1729534094636045,0.015720648455547548,12
6,0.6983519841084476,0.16322201558074184,0.02264116788210653,12
7,0.6484719578920684,0.1415475473870932,0.04807028537242067,12
8,0.6303538799399129,0.14950959692761714,0.03680337811294634,12
9,0.7414238102517049,0.17649209814828185,0.013710663472656386,12
0,0.6743097790059056,0.20665132464491304,0.004144267775865208,13
1,0.6745029727777522,0.19002937027130049,0.008380009496565631,13
2,0.8173259106978147,0.24034447540223586,0.0008548154769629343,13
3,0.8405105099573149,0.21383919680647528,0.003010270896538597,13
4,0.7905666642505323,0.2394459913820406,0.0008939336743215793,13
5,0.7299186831044555,0.2124914707761824,0.0031984788155985057,13
6,0.7533338362722719,0.25022779962438385,0.0005175158217124507,13
7,0.7712788133493985,0.2345043292709665,0.0011403935116334847,13
8,0.7589679059374649,0.25202476766477444,0.00047148804459004335,13
9,0.7294301724246961,0.2457353795234075,0.0006515436048426474,13
0,0.7707191185849517,0.19989880370887067,0.006107735164971232,14
1,0.7584994973754933,0.27023356797680664,0.00020997931240595639,14
2,0.7764991693316703,0.1647314215749027,0.02384842890804991,14
3,0.749543045283282,0.1462222730833406,0.0448905172036362,14
4,0.8399071666026776,0.2142433937898313,0.0032959148187444807,14
5,0.7381344269147545,0.2105415640915189,0.003877938779111165,14
6,0.7740500353697225,0.20036153242115973,0.0059907386388869275,14
7,0.8002333152875113,0.15362593247996545,0.03509745116798333,14
8,0.6900218927381954,0.19851061757200356,0.006471173492243556,14
9,0.7173703679651642,0.1878678571893553,0.009968600840723742,14
0,0.8168599287747963,0.2239092835909767,0.0022355605784987395,15
1,0.8384376215905491,0.21265520441572344,0.003691817515258723,15
2,0.8428647392935614,0.17279700733670142,0.018315358034337342,15
3,0.7664690169330787,0.16904564761161694,0.02100117821203063,15
4,0.8325648175782908,0.2018700452061057,0.005849305273325144,15
5,0.8129133153191305,0.2421971622507633,0.0009440409228031603,15
6,0.8453621180800125,0.2239092835909767,0.0022355605784987395,15
7,0.8723461432864899,0.20890384469063905,0.004342552409372228,15
8,0.8416589912856336,0.24266608221639885,0.0009226939831421076,15
9,0.8070011712025954,0.22953632317860334,0.0017253700688839035,15
0,0.8534148368824697,0.1710507547102091,0.018689804538513276,16
1,0.8210303284648618,0.20921530482028264,0.0040229133026500295,16
2,0.8117130588667563,0.16093484986175588,0.02692632675136292,16
3,0.8230182630931402,0.15725633900777286,0.030617341688404694,16
4,0.8748559018755877,0.16967131313996547,0.019664111967154004,16
5,0.8377351843478651,0.19955921382857728,0.006076872484972989,16
6,0.8299551506696896,0.19588070297459428,0.007080567890434679,16
7,0.8803691931686781,0.19128256440711555,0.008543151064610748,16
8,0.86180597971505,0.19496107526109852,0.007353693609661993,16
9,0.8312149922926719,0.17702833484793146,0.01493949007299081,16
0,-0.3859881444595257,0.1429222413034288,0.04641462039821356,17
1,0.3874968092629257,0.2278309445350148,0.001499423780098087,17
2,0.5286384101135508,0.2505029019424017,0.00048171027774980194,17
3,0.13739077648872355,0.19760166799183235,0.005895205666953765,17
4,0.2619525225878707,0.25850476926265586,0.00031549800065692297,17
5,0.023638206227075357,0.19137799340941244,0.007657088883045063,17
6,0.23576740620856085,0.21227175807896498,0.003096624600307751,17
7,0.3130776861121326,0.2127163062634236,0.003034961534618837,17
8,0.18073942920370267,0.2353882636708104,0.0010376834874417011,17
9,0.023505132513175653,0.21404995081679928,0.002856631671542793,17
0,0.930690088550108,0.22479956268491327,0.002363991686509041,18
1,0.9601901437116304,0.22528248333514936,0.0023132307040520284,18
2,0.931990031387396,0.17843918026224584,0.015811311060160968,18
3,0.9227713768535084,0.19147803781862105,0.009609256182502341,18
