,$R^2$,$\kappa$,$P-value$,OTU
4,-0.07573847131640554,-0.26096947267073456,0.0457979388108198,8
5,-0.1028354709650332,-0.055390946140238116,0.671800861502569,8
6,-0.07467465649074789,-0.07121693075173471,0.5859402569513432,8
7,-0.09990116247936244,-0.2056123118011848,0.11558189995138275,8
8,-0.09873798658850297,-0.3005103018632701,0.021455890831580605,8
9,-0.08728053487279741,-0.2688776385092416,0.039611870360315035,8
0,0.0017971296993845032,0.24375297551835065,0.05615404698593483,9
1,-0.052416316415556885,0.13593915942369555,0.28682973701433034,9
2,-0.0751267296903646,0.02343778610753372,0.8542972227718693,9
3,-0.10902765757393196,-0.13125160220218882,0.3037737343520948,9
4,-0.12183421803683235,-0.08437602998712139,0.508549567677428,9
5,-0.052137862857364325,0.009375114443013487,0.9414438006113119,9
6,-0.06369268240922897,0.06562580110109441,0.6071211074621428,9
7,-0.02780707911254532,0.10781381609465512,0.3982581797535161,9
8,-0.036688845883283035,0.01875022888602697,0.8832025598103499,9
9,-0.04753428758778022,0.06562580110109441,0.6071211074621428,9
0,0.6935567020335256,0.6976754692873951,6.264525404124716e-10,10
1,0.7562140976033332,0.7105477104181589,3.020629847209939e-10,10
2,0.6211255332616232,0.5911964635217719,1.6321316076569205e-07,10
3,0.7208627533656613,0.6487609529904929,8.919666133047405e-09,10
4,0.6691189179886905,0.6667820905735622,3.42495591940524e-09,10
5,0.6850205159358626,0.6642076423474094,3.9327933684903105e-09,10
6,0.7023821699473745,0.6513354012166457,7.79156943263227e-09,10
7,0.7518462617285071,0.7079732621920062,3.4986281004649213e-10,10
8,0.7294687550404992,0.7251494748643956,1.3309794924639201e-10,10
9,0.7167356951145056,0.6770798834781732,1.960038342091159e-09,10
0,0.38981402472210347,0.4653486791736717,8.792038927333813e-05,11
1,0.3737250775594877,0.4653486791736717,8.792038927333813e-05,11
2,0.348140351870918,0.4287956107189422,0.00030189757773428665,11
3,0.2723259838653144,0.4456662576980481,0.00017275874986168646,11
4,0.28921935581574965,0.4119249637398363,0.0005175800417722776,11
5,0.567745254733228,0.4990899731318836,2.598490877332035e-05,11
6,0.3973981401719244,0.3950543167607303,0.0008706074812553014,11
7,0.3289980967681707,0.40630141474680104,0.0006168461911400488,11
8,0.3692032640625685,0.45015849006310144,0.00014968719045107474,11
9,0.451709848871265,0.4456662576980481,0.00017275874986168646,11
0,0.4568011914508758,0.6152540718387007,6.258787630664428e-07,12
1,0.4345230367488887,0.6041173325961748,9.664173725400414e-07,12
2,0.3959958182597108,0.5833453899281115,2.2459580217095047e-06,12
3,0.6059671294127384,0.5798833994834344,2.578015965164933e-06,12
4,0.4347235002257968,0.5868073803727887,1.955184351507165e-06,12
5,0.37337788175932973,0.559111456815371,5.8031948840428635e-06,12
6,0.4618730363809653,0.6179652943748837,5.424948099792005e-07,12
7,0.4497304821539996,0.5625734472600482,5.078791142869722e-06,12
8,0.39289127571670396,0.5764214090387572,2.956921091246746e-06,12
9,0.4559747120144706,0.5767732073071119,2.9536312274265313e-06,12
0,0.4010209871814734,0.5371560158518692,2.0673435256141205e-05,13
1,0.17524326656077938,0.4899335089637928,0.00010308828252995356,13
2,0.2615709476436789,0.501739135685812,6.98556369831124e-05,13
3,0.17302424101366742,0.4899335089637928,0.00010308828252995356,13
4,0.2254857576438849,0.4914340745263897,0.00010263300823947736,13
5,0.19561258057269093,0.5020453542896532,6.980110393887247e-05,13
6,0.3137928164003048,0.4978039267784722,7.960487932438516e-05,13
7,0.28887643107674066,0.5223716136405804,3.572999856206806e-05,13
8,0.26022585264413145,0.5217334073990514,3.581802463344042e-05,13
9,0.27868962628466604,0.5056743445931516,6.124358742557435e-05,13
0,-0.11865720796171098,-0.1217982986886332,0.34841225915236995,14
1,-0.061463781571360565,-0.12965625344273854,0.3181976599243892,14
2,-0.06596721217347934,-0.11394034393452784,0.3803897594741616,14
3,-0.09010096453568917,-0.18466193672147613,0.15513255254122454,14
4,-0.0605585939808535,-0.1925198914755815,0.13830597911792938,14
5,-0.07893440853990796,-0.18466193672147613,0.15513255254122454,14
6,-0.0708152167988394,-0.11394034393452784,0.3803897594741616,14
7,-0.09664307898060298,-0.22395171049200294,0.0846881276850039,14
8,-0.07910083853083427,-0.16108807245916004,0.2149203847314749,14
9,-0.07141791264378394,-0.20823580098379224,0.10890836175372977,14
0,0.3335408334272989,0.3402244708406296,0.004666816756677075,15
1,0.2903630623837176,0.4344654588748131,0.00030049786718143706,15
2,0.3346054476518013,0.3688522898121687,0.002135805384089625,15
