,FL1-H,FL3-H,SSC-H,FSC-H
0,4883.0,517.0,1821.0,9293.0
1,18791.0,2573.0,1626.0,7537.0
2,2555.0,531.0,2724.0,14071.0
3,9047.0,574.0,958.0,6730.0
4,34922.0,2810.0,4682.0,8689.0
5,35768.0,12979.0,4027.0,19700.0
6,29925.0,4556.0,3159.0,15459.0
7,5349.0,1077.0,991.0,11025.0
8,2900.0,725.0,1205.0,7909.0
9,5767.0,603.0,2712.0,596.0
10,4648.0,750.0,1098.0,-0.0
11,6332.0,703.0,871.0,1130.0
12,4607.0,800.0,1364.0,4222.0
13,3792.0,890.0,865.0,683.0
14,5832.0,1655.0,2061.0,10304.0
15,4367.0,793.0,501.0,9239.0
16,11863.0,718.0,2365.0,10878.0
17,27175.0,2246.0,2724.0,17511.0
18,10646.0,1281.0,2780.0,2206.0
19,5411.0,1040.0,782.0,212.0
20,4620.0,503.0,3104.0,8713.0
21,4834.0,649.0,2714.0,3112.0
22,9784.0,3975.0,7233.0,12554.0
23,14912.0,2327.0,2479.0,19920.0
24,2860.0,621.0,2297.0,4416.0
25,5578.0,451.0,2800.0,7694.0
26,4813.0,215.0,-0.0,1503.0
27,2714.0,237.0,1961.0,6362.0
28,3345.0,544.0,1213.0,6042.0
29,10510.0,1186.0,2400.0,7034.0
30,2901.0,329.0,1198.0,7830.0
31,181827.0,48447.0,201297.0,224262.0
32,3553.0,505.0,1522.0,15972.0
33,3989.0,406.0,3171.0,4363.0
34,7062.0,880.0,2298.0,8479.0
35,21883.0,1998.0,2079.0,4187.0
36,17136.0,1046.0,3099.0,11612.0
37,2906.0,507.0,1762.0,9126.0
38,4051.0,473.0,1934.0,8873.0
39,5128.0,807.0,3316.0,2542.0
40,7262.0,845.0,2550.0,6351.0
41,3439.0,1174.0,1247.0,8874.0
42,7835.0,874.0,1326.0,8239.0
43,12541.0,904.0,2185.0,12094.0
44,7269.0,824.0,2488.0,8721.0
45,6057.0,1367.0,1814.0,1553.0
46,3383.0,813.0,3076.0,6819.0
47,14057.0,647.0,1788.0,14711.0
48,4129.0,885.0,1990.0,7982.0
49,15360.0,1686.0,2833.0,9545.0
50,3320.0,536.0,2043.0,10137.0
51,4113.0,976.0,2021.0,2045.0
52,19614.0,2337.0,2299.0,3508.0
53,2829.0,189.0,1338.0,9595.0
54,4573.0,241.0,1051.0,7325.0
55,11815.0,392.0,2886.0,9119.0
56,3429.0,697.0,1272.0,13566.0
57,4744.0,489.0,1831.0,7579.0
58,2913.0,24.0,719.0,6194.0
59,4126.0,1010.0,904.0,8624.0
60,48773.0,3486.0,3240.0,13430.0
61,6199.0,562.0,1543.0,1835.0
62,6330.0,558.0,1998.0,7504.0
63,3590.0,588.0,1672.0,2350.0
64,4436.0,710.0,1735.0,9239.0
65,17269.0,2419.0,2996.0,11027.0
66,2548.0,937.0,3415.0,15867.0
67,3456.0,428.0,3089.0,10060.0
68,2757.0,546.0,-0.0,7897.0
69,24197.0,1943.0,2439.0,8709.0
70,4126.0,632.0,164.0,12610.0
71,33802.0,14415.0,6525.0,21599.0
72,20397.0,1040.0,1505.0,12786.0
73,4735.0,422.0,4639.0,10769.0
74,5325.0,215.0,2448.0,7387.0
75,3299.0,452.0,1437.0,1785.0
76,34970.0,2392.0,362.0,5261.0
77,7170.0,753.0,2006.0,8968.0
78,5427.0,1076.0,-0.0,-0.0
79,24262.0,2472.0,1925.0,6776.0
80,13269.0,902.0,3357.0,10020.0
81,5999.0,549.0,1672.0,4591.0
82,16770.0,1269.0,1948.0,9871.0
83,15178.0,886.0,1771.0,9242.0
84,26625.0,2500.0,991.0,7126.0
85,4403.0,1611.0,1595.0,8180.0
86,8855.0,1354.0,5298.0,6955.0
87,5588.0,759.0,2396.0,4075.0
88,35892.0,4130.0,5225.0,10679.0
89,7820.0,2597.0,1619.0,7322.0
90,9670.0,872.0,1747.0,10733.0
91,7349.0,992.0,883.0,11648.0
92,8033.0,1207.0,2793.0,6513.0
93,20057.0,1230.0,833.0,14114.0
94,3227.0,1522.0,2062.0,11099.0
95,2742.0,372.0,1310.0,6922.0
96,3349.0,273.0,833.0,11130.0
97,2595.0,355.0,1084.0,3903.0
98,6004.0,889.0,1942.0,12951.0
99,9964.0,434.0,2667.0,6428.0
100,5324.0,457.0,608.0,1562.0
101,9793.0,991.0,3265.0,7505.0
102,84295.0,19019.0,12042.0,40875.0
103,5338.0,608.0,1831.0,3258.0
104,21774.0,2514.0,3383.0,11542.0
105,7510.0,1156.0,2020.0,13922.0
106,15697.0,593.0,2097.0,6022.0
107,5431.0,690.0,2299.0,2854.0
108,4824.0,777.0,2973.0,11667.0
109,11553.0,821.0,2114.0,8123.0
110,9174.0,970.0,2305.0,7452.0
111,43382.0,3086.0,3591.0,16957.0
112,15519.0,1558.0,1259.0,614.0
113,3712.0,734.0,2248.0,15300.0
114,5774.0,450.0,10904.0,2490.0
115,7773.0,1773.0,613.0,10496.0
116,24781.0,2523.0,3011.0,13550.0
117,2514.0,1150.0,920.0,2675.0
118,22901.0,1077.0,1431.0,4139.0
119,7296.0,1517.0,4401.0,5617.0
120,3332.0,392.0,961.0,4542.0
121,8490.0,507.0,351.0,6454.0
122,8011.0,2380.0,1420.0,7818.0
123,158378.0,45035.0,32321.0,83278.0
124,2844.0,683.0,2701.0,10454.0
125,6543.0,507.0,1174.0,3819.0
126,6257.0,1040.0,1721.0,5140.0
127,14365.0,1433.0,1549.0,11627.0
128,2487.0,399.0,879.0,6403.0
129,3231.0,989.0,1792.0,2527.0
130,34370.0,2673.0,2359.0,11594.0
131,3156.0,706.0,1964.0,13381.0
132,42930.0,4570.0,3047.0,14210.0
133,19418.0,2710.0,64.0,13520.0
134,4188.0,743.0,840.0,4809.0
135,8077.0,918.0,810.0,5423.0
136,13046.0,1447.0,1789.0,2640.0
137,35140.0,14827.0,4529.0,28500.0
138,5129.0,288.0,106.0,14614.0
139,17827.0,2668.0,445.0,4834.0
140,8009.0,1225.0,4720.0,5843.0
141,19145.0,1209.0,2833.0,12051.0
142,5516.0,976.0,-0.0,6802.0
143,3338.0,337.0,1263.0,4812.0
144,2569.0,648.0,1807.0,953.0
145,19287.0,1324.0,1864.0,3860.0
146,31370.0,3237.0,2920.0,10240.0
147,3592.0,543.0,2077.0,6463.0
148,5930.0,981.0,1359.0,4088.0
149,5049.0,313.0,3552.0,9564.0
150,11492.0,1382.0,1696.0,4257.0
151,12733.0,1226.0,1383.0,11847.0
152,6518.0,1322.0,1733.0,5583.0
153,8534.0,523.0,1968.0,9785.0
154,16718.0,1340.0,1223.0,10200.0
155,5147.0,1266.0,4435.0,7839.0
156,6476.0,1039.0,3001.0,3796.0
157,20916.0,2388.0,6149.0,3687.0
158,5632.0,1075.0,1870.0,10096.0
159,5201.0,49.0,4065.0,5505.0
160,3097.0,333.0,-0.0,1094.0
161,7185.0,2275.0,-0.0,3964.0
162,9227.0,301.0,1265.0,3606.0
163,17341.0,995.0,2079.0,10610.0
164,2465.0,387.0,63.0,-0.0
165,3830.0,1009.0,4064.0,13111.0
