,FL1-H,FL3-H,SSC-H,FSC-H
0,3014.0,821.0,2786.0,8700.0
1,8454.0,1355.0,1314.0,6188.0
2,33595.0,2121.0,1804.0,13400.0
3,9170.0,691.0,2655.0,13848.0
4,10660.0,872.0,2961.0,8064.0
5,34614.0,2018.0,2014.0,6713.0
6,14959.0,1714.0,1718.0,5428.0
7,24023.0,1198.0,4060.0,4757.0
8,10943.0,1013.0,2385.0,8019.0
9,54647.0,10220.0,61634.0,23638.0
10,2802.0,1304.0,1574.0,11150.0
11,2549.0,199.0,2835.0,2311.0
12,10088.0,665.0,2033.0,6354.0
13,22391.0,1434.0,11316.0,5194.0
14,40263.0,14967.0,56782.0,36602.0
15,11605.0,373.0,1845.0,8929.0
16,18815.0,1516.0,2999.0,12132.0
17,47730.0,2470.0,2174.0,12157.0
18,11245.0,656.0,2263.0,5777.0
19,2796.0,207.0,2485.0,13157.0
20,24380.0,2250.0,3100.0,8729.0
21,22530.0,2765.0,3762.0,8743.0
22,52715.0,2551.0,2358.0,10142.0
23,15113.0,1179.0,646.0,11263.0
24,38746.0,2297.0,3146.0,5559.0
25,17574.0,1264.0,2583.0,8023.0
26,8230.0,885.0,1543.0,6426.0
27,5131.0,999.0,-0.0,7228.0
28,25104.0,3808.0,10080.0,6454.0
29,9479.0,460.0,693.0,5694.0
30,3492.0,198.0,620.0,14706.0
31,4199.0,438.0,-0.0,8164.0
32,55091.0,4116.0,5675.0,16484.0
33,11664.0,2696.0,3205.0,5011.0
34,5316.0,461.0,1861.0,3930.0
35,3649.0,673.0,1777.0,11058.0
36,18117.0,1450.0,649.0,11894.0
37,7157.0,902.0,2458.0,5661.0
38,8236.0,693.0,1700.0,17071.0
39,31434.0,2618.0,5032.0,10389.0
40,8501.0,341.0,1056.0,5094.0
41,14272.0,1408.0,1024.0,4456.0
42,12486.0,370.0,1263.0,6883.0
43,20750.0,1752.0,162.0,1279.0
44,28705.0,6429.0,20855.0,60035.0
45,43807.0,3268.0,4990.0,9484.0
46,5045.0,494.0,2101.0,6358.0
47,48138.0,3326.0,2615.0,10963.0
48,4279.0,1367.0,2262.0,9160.0
49,24341.0,2385.0,3958.0,13355.0
50,2562.0,246.0,2135.0,9441.0
51,22266.0,1438.0,569.0,2449.0
52,10598.0,505.0,3367.0,9570.0
53,39558.0,3725.0,3333.0,11273.0
54,23229.0,1313.0,2698.0,7035.0
55,23762.0,1018.0,2794.0,9428.0
56,22108.0,1318.0,1966.0,5706.0
57,17961.0,2165.0,3410.0,6496.0
58,16401.0,1442.0,806.0,2801.0
59,4751.0,208.0,2078.0,13125.0
60,36370.0,3745.0,2073.0,4845.0
61,15935.0,685.0,2064.0,10403.0
62,18120.0,1769.0,3010.0,13657.0
63,30362.0,1298.0,1612.0,5244.0
64,32763.0,1974.0,2417.0,12433.0
65,37458.0,1231.0,4500.0,12290.0
66,22099.0,580.0,3621.0,8677.0
67,6631.0,1736.0,3716.0,6706.0
68,87799.0,46232.0,74785.0,220760.0
69,37675.0,3381.0,4996.0,7036.0
70,60841.0,4009.0,9671.0,11472.0
71,5388.0,478.0,1114.0,1002.0
72,2644.0,229.0,3040.0,6051.0
73,53259.0,2697.0,3002.0,13832.0
74,17808.0,1966.0,1703.0,8831.0
75,13045.0,1145.0,1208.0,6308.0
76,18364.0,1537.0,1148.0,5966.0
77,21606.0,2258.0,2895.0,7509.0
78,9154.0,840.0,3389.0,11956.0
79,21372.0,3065.0,1829.0,9242.0
80,5718.0,280.0,1946.0,3808.0
81,13515.0,1371.0,1148.0,6717.0
82,52485.0,3425.0,3136.0,11364.0
83,20607.0,2111.0,4073.0,6615.0
84,5688.0,559.0,1597.0,13012.0
85,39476.0,4285.0,1376.0,19584.0
86,14947.0,1726.0,3221.0,4918.0
87,23770.0,1198.0,463.0,2742.0
88,35057.0,2479.0,1092.0,1449.0
89,9424.0,1262.0,2032.0,13503.0
90,15049.0,749.0,1986.0,9873.0
91,40076.0,3502.0,1311.0,11650.0
92,118715.0,9361.0,3604.0,48249.0
93,3402.0,604.0,2145.0,1109.0
94,33477.0,2630.0,6903.0,16695.0
95,16234.0,1330.0,2242.0,12074.0
96,15404.0,1130.0,3138.0,3633.0
97,2764.0,516.0,1098.0,10808.0
98,10904.0,1493.0,1830.0,7203.0
99,25190.0,1673.0,3573.0,9521.0
