,$R^2$,$\kappa$,$P-value$
0,0.3945380078797559,0.573843191881876,5.238822218030725e-07
1,0.569504430872523,0.573843191881876,5.238822218030725e-07
2,0.6189701420899754,0.573843191881876,5.238822218030725e-07
3,0.6090464713151191,0.573843191881876,5.238822218030725e-07
4,0.48192900417213236,0.573843191881876,5.238822218030725e-07
5,0.6228801976357035,0.573843191881876,5.238822218030725e-07
6,0.6200761787827467,0.573843191881876,5.238822218030725e-07
7,0.5044972618954537,0.573843191881876,5.238822218030725e-07
8,0.6462363893481207,0.573843191881876,5.238822218030725e-07
9,0.5019349425109902,0.573843191881876,5.238822218030725e-07
